OrderID,CustomerID,StoreID,PromotionID,OrderDateKey,OrderChannel,OrderStatus,TotalAmount
5551,1343,20,100,20241228,Online,Completed,5547.09
5552,4699,33,108,20261123,Online,Completed,2528.01
5553,1218,13,101,20240422,Marketplace,Completed,29400.85
5554,4196,61,117,20250228,Marketplace,Completed,4748.65
5555,1742,46,140,20240528,Online,Completed,50242.96
5556,2760,57,7,20260922,Online,Completed,38568.27
5557,4950,76,9,20260702,Online,Completed,20913.74
5558,2483,61,7,20261208,Marketplace,Pending,56840.44
5559,599,46,145,20261012,Online,Completed,14405.82
5560,2212,13,148,20260416,Marketplace,Completed,39390.15
5561,3855,63,149,20230825,Offline,Completed,56391.92
5562,3314,2,103,20240420,Offline,Completed,4206.96
5563,3630,23,94,20230726,Online,Cancelled,53088.8
5564,3423,51,123,20241215,Online,Completed,31529.15
5565,1776,40,27,20261225,Online,Completed,52170.92
5566,220,6,64,20240903,Online,Completed,38130.27
5567,3938,42,31,20261231,Offline,Completed,14724.28
5568,792,51,28,20251024,Online,Completed,20771.87
5569,4686,30,35,20251014,Online,Completed,9381.11
5570,3384,59,119,20250621,Offline,Completed,52876.55
5571,2446,36,12,20260527,Marketplace,Completed,44211.72
5572,1009,17,132,20230928,Offline,Pending,40674.46
5573,4655,28,19,20230409,Offline,Cancelled,46245.11
5574,3413,77,139,20261010,Online,Completed,19889.27
5575,1728,22,68,20260917,Offline,Completed,16219.79
5576,1999,49,76,20241008,Online,Cancelled,74551.24
5577,3297,19,41,20250402,Marketplace,Cancelled,73810.42
5578,4514,25,19,20250527,Marketplace,Completed,19669.58
5579,3235,18,134,20260826,Marketplace,Completed,66264.97
5580,2815,23,111,20260630,Online,Completed,27830.48
5581,1640,67,73,20240817,Online,Cancelled,58074.37
5582,1925,15,72,20250220,Marketplace,Completed,26209.6
5583,1476,15,145,20230107,Offline,Completed,21196.97
5584,3687,21,60,20250308,Marketplace,Cancelled,18272.57
5585,1931,28,50,20250313,Marketplace,Completed,64657.78
5586,2754,18,57,20231104,Online,Completed,34397.44
5587,1751,12,87,20240902,Online,Completed,17724.15
5588,3588,37,81,20230316,Online,Completed,70922.99
5589,3868,30,53,20240519,Online,Completed,48181.72
5590,3971,49,45,20260413,Marketplace,Completed,62454.7
5591,1434,44,32,20230512,Offline,Completed,39201.09
5592,3147,40,125,20230902,Online,Completed,12370.58
5593,3973,80,111,20240610,Offline,Completed,1006.27
5594,3063,62,50,20240725,Marketplace,Completed,69142.03
5595,2685,25,120,20250304,Marketplace,Completed,1372.8
5596,4189,57,9,20230207,Marketplace,Completed,5287.57
5597,1693,58,95,20230624,Offline,Completed,30797.77
5598,3323,33,36,20260207,Marketplace,Cancelled,8152.78
5599,636,79,84,20251105,Marketplace,Cancelled,30895.49
5600,4809,2,62,20241125,Marketplace,Completed,56383.04
5601,1312,27,72,20240328,Offline,Completed,51990.55
5602,180,48,9,20240726,Marketplace,Completed,72697.57
5603,4715,14,19,20260609,Marketplace,Completed,40949.12
5604,1850,26,5,20250315,Offline,Completed,46641.15
5605,1468,53,137,20260528,Online,Completed,22022.97
5606,183,76,149,20230506,Online,Pending,40787.44
5607,2829,46,104,20231008,Offline,Pending,35582.07
5608,684,62,108,20260302,Online,Completed,33072.66
5609,1480,52,80,20230117,Offline,Completed,65372.63
5610,4877,37,150,20231120,Offline,Completed,32013.74
5611,2698,73,70,20250112,Online,Completed,64656.65
5612,1078,13,10,20241206,Offline,Completed,50229.06
5613,2862,41,70,20250414,Online,Completed,6032.95
5614,4547,22,14,20260802,Offline,Completed,31382.73
5615,884,38,140,20260401,Offline,Completed,46416.66
5616,3121,67,53,20230708,Offline,Completed,33858.13
5617,2843,23,135,20240123,Marketplace,Completed,60045.01
5618,776,32,27,20250108,Offline,Completed,9462.04
5619,869,45,126,20250320,Online,Completed,11328.1
5620,4555,28,58,20250903,Offline,Completed,1624.11
5621,3197,65,84,20230802,Online,Completed,25650.02
5622,3339,56,88,20261123,Offline,Completed,67890.73
5623,1805,9,21,20250806,Online,Completed,2815.66
5624,2496,67,74,20250528,Offline,Completed,72951.46
5625,2015,18,78,20251025,Marketplace,Completed,26579.74
5626,4068,4,34,20261226,Marketplace,Pending,74787.75
5627,4619,4,25,20240416,Online,Completed,48824.11
5628,392,57,116,20231230,Online,Completed,45240.2
5629,4354,70,7,20230324,Offline,Completed,48028.46
5630,1764,45,97,20240927,Offline,Cancelled,24643.92
5631,1123,1,56,20230724,Offline,Completed,20032.87
5632,1765,49,123,20260914,Online,Completed,29373.96
5633,4526,77,53,20231110,Marketplace,Completed,71878.24
5634,665,69,75,20261120,Offline,Completed,35514.34
5635,1430,75,60,20240820,Online,Completed,41074.7
5636,4621,49,85,20240608,Offline,Completed,7011.67
5637,2006,39,35,20260518,Marketplace,Completed,52479.81
5638,3622,13,40,20230412,Offline,Completed,33732.43
5639,3833,77,49,20241116,Offline,Completed,2456.64
5640,172,36,68,20241127,Offline,Completed,32621.27
5641,3522,2,145,20231102,Offline,Completed,23400.95
5642,3684,27,47,20231230,Online,Completed,37508.37
5643,873,76,44,20240929,Online,Completed,49534.83
5644,1563,9,82,20260608,Online,Completed,54747.45
5645,2358,44,123,20241104,Marketplace,Completed,21768.53
5646,2608,69,38,20230507,Offline,Completed,36014.56
5647,980,36,6,20260916,Marketplace,Completed,73312.64
5648,4720,47,47,20250216,Online,Completed,10735.67
5649,4468,75,39,20251208,Online,Completed,8822.98
5650,4410,77,31,20230328,Offline,Pending,60302.34
5651,2770,23,72,20250907,Marketplace,Cancelled,33485.47
5652,1799,68,1,20241223,Marketplace,Completed,21317.05
5653,1477,3,20,20261010,Offline,Completed,21242.32
5654,2496,3,81,20240912,Online,Completed,42302.53
5655,623,80,19,20250824,Marketplace,Completed,54686.0
5656,4324,52,68,20260114,Online,Completed,8932.04
5657,4090,38,47,20240313,Marketplace,Completed,53987.59
5658,604,80,9,20250327,Marketplace,Completed,46605.49
5659,689,23,74,20240708,Offline,Pending,10823.59
5660,4666,74,33,20251127,Marketplace,Completed,3005.93
5661,2127,44,44,20240921,Marketplace,Completed,44598.45
5662,3216,3,145,20250917,Online,Completed,54987.46
5663,3529,25,43,20241231,Offline,Completed,13139.56
5664,3790,1,52,20230318,Offline,Pending,21290.91
5665,1673,36,37,20250303,Offline,Completed,60499.13
5666,4643,39,56,20250704,Offline,Completed,18297.5
5667,2559,31,131,20250406,Offline,Pending,57158.91
5668,3561,15,13,20260912,Online,Pending,59998.89
5669,2237,53,105,20230213,Online,Completed,51624.82
5670,2631,43,55,20260727,Marketplace,Completed,3637.87
5671,2082,47,109,20260830,Marketplace,Completed,19685.7
5672,4651,73,23,20230106,Offline,Completed,18499.5
5673,2960,10,72,20250608,Marketplace,Completed,56272.1
5674,3669,80,37,20260215,Marketplace,Completed,72340.52
5675,3551,20,23,20230615,Marketplace,Completed,72081.79
5676,3191,12,71,20251116,Online,Completed,63333.72
5677,146,48,94,20261210,Online,Completed,66294.22
5678,3447,40,30,20260922,Marketplace,Completed,54877.31
5679,3655,56,142,20230831,Marketplace,Completed,69504.39
5680,1914,70,142,20250426,Offline,Completed,54665.74
5681,2525,5,58,20230222,Offline,Completed,46567.62
5682,329,58,75,20240606,Offline,Completed,29987.72
5683,2616,24,48,20260830,Offline,Completed,53155.59
5684,1864,68,73,20260227,Offline,Completed,24642.71
5685,4687,52,48,20241109,Marketplace,Completed,66305.39
5686,3214,78,11,20240516,Offline,Completed,71970.49
5687,2303,64,120,20260503,Offline,Completed,29449.78
5688,935,57,97,20261204,Online,Pending,36517.05
5689,1082,80,110,20250706,Marketplace,Completed,51601.46
5690,280,78,65,20250216,Marketplace,Completed,54028.41
5691,2329,13,47,20230212,Marketplace,Completed,5610.31
5692,1305,34,136,20231120,Online,Completed,1418.42
5693,90,51,7,20260418,Marketplace,Completed,70497.33
5694,2031,51,33,20231107,Online,Completed,21233.51
5695,1112,50,146,20241205,Marketplace,Completed,40591.98
5696,3836,71,140,20260413,Marketplace,Pending,44369.61
5697,3990,49,144,20260509,Offline,Completed,554.0
5698,4445,44,4,20240723,Offline,Completed,20969.05
5699,13,29,117,20230316,Online,Completed,20094.02
5700,1135,59,37,20240409,Online,Completed,4070.26
5701,2277,73,70,20240813,Marketplace,Pending,49065.8
5702,3158,22,126,20240608,Marketplace,Completed,1903.32
5703,4290,52,123,20260505,Offline,Pending,31128.65
5704,3098,29,17,20260318,Offline,Completed,35214.85
5705,3746,69,69,20230717,Marketplace,Completed,57060.05
5706,2671,47,135,20230827,Offline,Completed,48523.89
5707,2774,49,142,20250915,Offline,Completed,7777.85
5708,655,63,70,20261004,Offline,Pending,10851.19
5709,473,30,57,20230123,Marketplace,Completed,59563.41
5710,2637,45,16,20230701,Marketplace,Cancelled,57748.34
5711,4760,30,116,20250522,Marketplace,Completed,55094.48
5712,4474,61,107,20230502,Offline,Completed,36736.06
5713,4959,78,6,20260415,Online,Completed,43885.45
5714,2220,50,44,20261021,Marketplace,Completed,53123.15
5715,2373,15,69,20240625,Online,Completed,778.53
5716,1828,66,46,20260224,Marketplace,Completed,72990.57
5717,2402,21,99,20240704,Online,Completed,22877.57
5718,556,54,91,20241104,Offline,Pending,10678.83
5719,4379,24,34,20261010,Offline,Completed,34237.91
5720,254,30,18,20261227,Online,Completed,30263.95
5721,2810,18,149,20240624,Offline,Completed,47105.77
5722,1213,15,44,20261106,Marketplace,Completed,1365.38
5723,3494,69,1,20240814,Marketplace,Completed,34456.09
5724,4150,1,128,20250813,Offline,Completed,50908.48
5725,3711,33,99,20230301,Online,Completed,74906.97
5726,2462,6,44,20250619,Marketplace,Pending,41897.7
5727,2692,74,106,20251211,Offline,Completed,30934.52
5728,2725,72,98,20240226,Offline,Completed,62406.5
5729,1150,7,14,20240310,Online,Completed,59038.42
5730,4630,47,2,20260610,Offline,Pending,34227.52
5731,2760,70,26,20230110,Online,Pending,7089.21
5732,475,73,143,20260127,Online,Completed,34714.05
5733,2191,37,133,20241024,Offline,Cancelled,24418.69
5734,2269,8,109,20230519,Offline,Completed,49563.65
5735,933,2,97,20260907,Online,Pending,41007.57
5736,3019,40,139,20240607,Offline,Completed,43350.63
5737,4361,58,80,20250131,Offline,Completed,52272.9
5738,3013,77,12,20250308,Online,Completed,30272.91
5739,3626,15,34,20240117,Offline,Completed,11295.45
5740,2321,64,82,20250801,Offline,Completed,50467.09
5741,2312,8,120,20231108,Offline,Completed,20205.2
5742,1578,34,24,20250218,Offline,Pending,49103.34
5743,3939,12,94,20250305,Offline,Completed,56757.51
5744,2454,57,35,20250326,Online,Completed,8639.25
5745,3017,38,65,20260607,Online,Completed,44309.66
5746,635,56,129,20230406,Marketplace,Completed,1609.94
5747,1332,6,124,20250524,Marketplace,Completed,14538.32
5748,1511,10,95,20250103,Offline,Completed,49678.53
5749,873,54,22,20250301,Online,Completed,25290.01
5750,3074,52,143,20240521,Offline,Completed,45136.22
5751,2980,44,79,20250126,Offline,Completed,27813.73
5752,3531,3,58,20260924,Marketplace,Cancelled,53411.79
5753,2419,36,89,20260110,Offline,Completed,17764.95
5754,3770,10,13,20240102,Online,Completed,20918.31
5755,4464,62,66,20230618,Online,Completed,39997.9
5756,4535,77,124,20240124,Online,Cancelled,37733.41
5757,2215,75,64,20250102,Marketplace,Pending,47792.15
5758,4237,32,36,20240601,Offline,Pending,15497.45
5759,4846,65,71,20231026,Offline,Completed,62484.6
5760,4544,32,25,20231019,Online,Completed,38291.95
5761,2001,18,48,20241214,Marketplace,Pending,47431.42
5762,3342,2,46,20251017,Offline,Completed,45116.1
5763,2239,67,102,20250509,Marketplace,Cancelled,6721.67
5764,3780,61,81,20240818,Marketplace,Completed,9586.83
5765,3845,56,92,20230709,Offline,Completed,6001.09
5766,4736,45,7,20240605,Marketplace,Completed,53623.68
5767,4698,9,102,20231110,Online,Cancelled,67508.45
5768,3351,63,4,20260625,Offline,Completed,57223.79
5769,2552,5,142,20230305,Online,Pending,23967.79
5770,2379,35,8,20260416,Marketplace,Completed,45560.79
5771,2236,8,43,20240311,Offline,Completed,44420.81
5772,1529,16,149,20230927,Marketplace,Cancelled,16120.09
5773,3931,33,106,20240719,Marketplace,Completed,13315.43
5774,371,10,138,20260602,Online,Completed,22397.67
5775,3944,26,110,20250126,Marketplace,Completed,62548.4
5776,4809,38,107,20250427,Online,Cancelled,18794.91
5777,3375,39,4,20250522,Marketplace,Cancelled,25194.87
5778,4977,64,91,20260713,Online,Pending,10819.72
5779,3340,55,142,20260215,Marketplace,Completed,51764.57
5780,521,24,70,20240223,Marketplace,Pending,66377.62
5781,213,3,115,20250405,Online,Completed,16462.19
5782,4299,21,64,20261011,Offline,Completed,32076.44
5783,4004,34,43,20240118,Offline,Cancelled,30628.11
5784,4526,63,95,20251002,Offline,Pending,48308.49
5785,1398,53,129,20240507,Online,Cancelled,61535.59
5786,493,29,125,20260804,Marketplace,Completed,59751.47
5787,2892,36,16,20240703,Marketplace,Cancelled,46540.09
5788,181,34,142,20241117,Online,Completed,62840.56
5789,3315,7,51,20230831,Online,Completed,57062.28
5790,3444,43,56,20240115,Online,Completed,60091.29
5791,2472,29,49,20261116,Offline,Pending,73957.4
5792,3121,2,74,20230109,Offline,Completed,40606.02
5793,3459,73,86,20240715,Online,Completed,45885.36
5794,4029,76,97,20260511,Offline,Completed,21272.11
5795,3966,6,6,20230601,Marketplace,Completed,48542.37
5796,4234,38,136,20250213,Offline,Cancelled,15260.56
5797,4804,23,132,20250405,Offline,Pending,29677.69
5798,3005,5,51,20260217,Online,Cancelled,16377.56
5799,1015,8,4,20240721,Marketplace,Completed,57895.91
5800,2776,25,65,20240924,Marketplace,Completed,41509.91
5801,2978,74,74,20241207,Online,Completed,33534.87
5802,2393,27,83,20261005,Marketplace,Completed,30890.46
5803,4174,9,113,20230815,Marketplace,Cancelled,39180.49
5804,1835,28,108,20251015,Offline,Completed,4675.17
5805,3195,48,33,20250919,Marketplace,Pending,4263.79
5806,2863,41,75,20260808,Offline,Completed,45336.14
5807,886,44,84,20260804,Online,Completed,27115.14
5808,2387,52,33,20260715,Offline,Completed,56290.47
5809,4776,42,114,20230508,Online,Pending,15251.17
5810,2237,60,124,20241002,Marketplace,Completed,27683.53
5811,4719,48,73,20230415,Marketplace,Completed,39947.52
5812,4237,22,15,20261209,Marketplace,Cancelled,4534.65
5813,1454,17,86,20250103,Online,Completed,34874.33
5814,4891,55,23,20241209,Offline,Completed,59102.42
5815,2332,22,18,20241102,Offline,Completed,60970.17
5816,168,3,98,20250330,Marketplace,Cancelled,67040.31
5817,2437,73,111,20240723,Online,Pending,52187.02
5818,2079,47,61,20250721,Marketplace,Completed,45902.71
5819,229,48,120,20230425,Offline,Completed,19995.82
5820,4259,17,93,20240311,Offline,Cancelled,33599.15
5821,4850,16,65,20230106,Offline,Completed,24725.36
5822,133,59,46,20260429,Marketplace,Completed,26934.27
5823,2736,29,127,20240915,Online,Completed,64716.84
5824,659,64,37,20260822,Offline,Completed,28507.41
5825,4462,30,44,20260804,Online,Cancelled,9758.92
5826,348,71,61,20250731,Offline,Completed,73818.1
5827,1028,44,123,20251214,Marketplace,Completed,18956.6
5828,3060,26,24,20250917,Marketplace,Completed,61404.79
5829,4901,30,12,20230204,Online,Completed,5685.51
5830,3202,6,96,20250224,Online,Completed,37874.05
5831,4168,58,23,20231124,Online,Completed,37971.2
5832,2656,68,57,20230426,Offline,Completed,63277.17
5833,3756,70,56,20240710,Marketplace,Completed,13147.24
5834,2417,1,113,20230913,Online,Completed,44793.51
5835,1875,13,41,20250329,Online,Completed,57059.27
5836,894,26,33,20261202,Marketplace,Completed,69758.98
5837,1910,16,124,20230926,Marketplace,Completed,58796.37
5838,3951,29,62,20250422,Offline,Completed,73726.95
5839,4481,3,122,20260419,Marketplace,Cancelled,10160.51
5840,1600,54,109,20260821,Marketplace,Completed,52202.09
5841,1999,38,149,20240311,Online,Completed,36064.82
5842,1666,57,33,20240125,Marketplace,Completed,61355.31
5843,3401,20,118,20240830,Marketplace,Completed,30349.16
5844,4698,26,96,20250526,Offline,Completed,72280.36
5845,1734,24,95,20250610,Marketplace,Completed,36392.47
5846,1495,47,24,20240607,Online,Completed,29159.98
5847,1330,51,4,20260215,Marketplace,Completed,34720.59
5848,3258,76,117,20230301,Marketplace,Completed,29561.76
5849,770,72,106,20240809,Marketplace,Completed,50091.26
5850,2218,78,100,20260601,Marketplace,Pending,49077.92
5851,3542,51,106,20250305,Online,Completed,52539.99
5852,1829,49,36,20250311,Marketplace,Pending,35014.33
5853,4534,18,12,20240912,Offline,Completed,2600.62
5854,3922,26,6,20260322,Online,Completed,34534.43
5855,3740,42,19,20241102,Online,Completed,21272.91
5856,4815,68,1,20230222,Marketplace,Completed,12797.52
5857,1449,50,95,20230704,Offline,Pending,59639.65
5858,1336,69,42,20230714,Marketplace,Completed,51432.99
5859,3024,60,92,20241015,Online,Completed,8591.77
5860,2064,40,42,20240715,Online,Completed,66282.51
5861,2524,65,31,20231111,Offline,Completed,42930.83
5862,670,46,116,20231210,Marketplace,Completed,18404.48
5863,4451,14,76,20240713,Online,Completed,10517.0
5864,4511,1,119,20261021,Marketplace,Completed,14246.83
5865,4561,64,2,20261011,Online,Completed,72958.44
5866,2722,63,132,20241120,Marketplace,Completed,311.22
5867,4071,9,78,20230208,Marketplace,Cancelled,56364.27
5868,1529,48,142,20250329,Online,Completed,65273.03
5869,3073,50,80,20230211,Online,Completed,4117.59
5870,2244,76,119,20230108,Online,Completed,58624.03
5871,1359,43,140,20250330,Online,Cancelled,66889.63
5872,4593,15,66,20231122,Online,Cancelled,57697.55
5873,4412,43,43,20260125,Marketplace,Completed,4889.05
5874,1950,29,150,20241019,Offline,Completed,72125.17
5875,2520,32,116,20250325,Marketplace,Completed,71373.73
5876,2645,15,106,20250222,Online,Completed,73846.19
5877,125,1,126,20240920,Online,Completed,57804.47
5878,1018,55,143,20240514,Online,Completed,12147.38
5879,1116,61,140,20250818,Marketplace,Pending,6485.12
5880,4758,61,38,20261118,Marketplace,Completed,10203.57
5881,3420,46,78,20261029,Online,Cancelled,72751.48
