ReturnID,OrderID,ProductID,ReturnReason,ReturnDate,RefundAmount
2717,18653,325,Wrong Item,2024-05-02,14845.59
2718,5428,796,Damaged,2026-10-09,11685.13
2719,18733,85,Damaged,2025-01-12,11914.66
2720,18703,919,Damaged,2026-02-04,16628.69
2721,15863,768,Damaged,2026-04-04,24008.56
2722,14360,42,Late Delivery,2024-12-02,14532.4
2723,16252,685,Defective,2025-10-13,6312.33
2724,5050,284,Defective,2024-03-16,4042.79
2725,5656,899,Missing Parts,2026-01-16,8612.3
2726,16533,708,Wrong Item,2023-10-01,22863.65
2727,5135,724,Changed Mind,2026-10-10,15141.54
2728,20475,850,Damaged,2026-08-16,16683.58
2729,22968,483,Damaged,2026-04-11,7069.68
2730,10152,289,Defective,2026-02-02,24340.75
2731,17239,101,Defective,2023-12-27,7249.0
2732,24168,544,Defective,2025-10-04,10315.23
2733,6260,668,Wrong Item,2023-02-12,3985.88
2734,12521,869,Missing Parts,2023-02-28,7651.6
2735,6489,949,Wrong Item,2025-07-23,354.04
2736,21574,557,Missing Parts,2026-11-11,21704.04
2737,19272,463,Wrong Item,2023-02-07,4829.69
2738,4696,748,Changed Mind,2026-12-22,20385.52
2739,19894,158,Late Delivery,2026-01-10,5425.93
2740,20813,396,Wrong Item,2023-09-26,9124.89
2741,9697,100,Defective,2023-10-28,19041.1
2742,18696,555,Late Delivery,2025-10-22,4814.61
2743,21101,638,Defective,2023-06-02,20013.88
2744,273,231,Changed Mind,2023-08-28,19866.72
2745,22806,871,Late Delivery,2024-09-14,3495.45
2746,11725,619,Changed Mind,2026-10-26,17423.0
2747,1881,802,Wrong Item,2023-05-25,3339.98
2748,12583,979,Damaged,2023-03-15,14152.77
2749,10668,902,Late Delivery,2023-11-13,15626.94
2750,16402,832,Damaged,2025-06-05,2614.76
2751,12451,885,Missing Parts,2026-06-11,1893.93
2752,10491,119,Damaged,2023-09-10,10856.73
2753,15671,493,Missing Parts,2024-04-23,9559.76
2754,11558,13,Changed Mind,2026-01-30,5662.44
2755,22356,72,Wrong Item,2025-07-23,5114.58
2756,9631,177,Changed Mind,2023-05-16,15340.81
2757,15332,450,Defective,2023-05-20,12883.87
2758,16381,516,Missing Parts,2025-09-05,23068.2
2759,2081,756,Damaged,2025-01-25,6636.73
2760,6832,285,Changed Mind,2023-05-17,21807.38
2761,20135,511,Defective,2023-07-06,19544.22
2762,12844,328,Missing Parts,2024-01-24,9322.81
2763,3647,52,Changed Mind,2023-01-15,19902.07
2764,21665,696,Missing Parts,2023-06-19,6222.49
2765,9289,427,Missing Parts,2025-11-30,14009.53
2766,23482,306,Wrong Item,2023-08-20,22990.43
2767,16497,291,Damaged,2024-08-10,17802.96
2768,23234,747,Damaged,2024-01-18,22907.4
2769,3304,214,Defective,2024-05-27,19263.16
2770,16407,355,Wrong Item,2026-11-05,7050.66
2771,3679,608,Missing Parts,2023-07-11,9460.19
2772,12296,223,Changed Mind,2025-05-21,24897.5
2773,13757,222,Damaged,2025-10-16,14206.26
2774,23385,225,Changed Mind,2024-06-25,8435.62
2775,7899,640,Late Delivery,2023-07-22,22830.01
2776,3896,667,Damaged,2024-05-17,22362.95
2777,4064,306,Changed Mind,2026-09-12,23090.84
2778,18149,881,Late Delivery,2026-08-13,3601.49
2779,2003,643,Damaged,2023-04-04,10442.11
2780,4396,364,Missing Parts,2025-06-29,274.2
2781,3360,813,Changed Mind,2026-08-28,8061.81
2782,17797,918,Damaged,2024-12-17,15418.7
2783,1522,724,Changed Mind,2026-10-16,22484.0
2784,17184,793,Changed Mind,2024-01-03,3527.29
2785,20693,377,Wrong Item,2025-02-19,13739.19
2786,2320,4,Changed Mind,2026-10-06,3498.43
2787,20777,374,Missing Parts,2026-11-10,1245.81
2788,3619,113,Damaged,2024-02-27,1752.04
2789,14590,126,Late Delivery,2024-12-26,15622.27
2790,5151,754,Defective,2026-04-06,5870.6
2791,11560,544,Defective,2023-07-19,6804.78
2792,3067,417,Wrong Item,2025-03-17,12209.04
2793,8964,862,Late Delivery,2025-09-10,14881.24
2794,13931,969,Damaged,2023-03-09,20148.96
2795,68,595,Missing Parts,2025-01-03,9160.77
2796,20449,156,Wrong Item,2024-08-27,18470.73
2797,16588,508,Late Delivery,2026-02-27,337.76
2798,3257,92,Damaged,2026-05-18,367.54
2799,22446,49,Late Delivery,2024-02-24,5438.21
2800,10529,580,Wrong Item,2023-05-29,367.71
2801,15410,225,Changed Mind,2025-03-13,3404.5
2802,14742,16,Defective,2023-12-16,23173.48
2803,2425,361,Damaged,2026-03-24,21545.99
2804,22405,386,Defective,2024-08-27,4012.59
2805,11064,586,Missing Parts,2025-08-21,23438.09
2806,7658,802,Defective,2024-07-21,23654.33
2807,6667,458,Late Delivery,2026-11-29,16851.58
2808,19167,222,Missing Parts,2026-09-05,17525.68
2809,10080,478,Defective,2025-04-07,6187.7
2810,6576,105,Changed Mind,2026-11-27,4661.25
2811,4435,778,Defective,2023-07-11,16016.47
2812,18180,467,Defective,2026-11-07,5813.61
2813,21670,379,Late Delivery,2023-03-24,4507.0
2814,6043,589,Late Delivery,2026-08-16,20069.14
2815,21468,767,Damaged,2023-12-31,21530.01
2816,18959,128,Late Delivery,2025-01-10,18318.3
2817,8591,423,Changed Mind,2025-01-04,6043.48
2818,20597,558,Wrong Item,2025-03-04,7487.11
2819,1299,471,Wrong Item,2026-03-22,2728.53
2820,19428,492,Late Delivery,2024-10-13,23412.91
2821,225,694,Defective,2025-10-29,1168.41
2822,18364,443,Late Delivery,2025-10-03,785.74
2823,17610,686,Late Delivery,2024-04-22,7683.39
2824,22366,406,Wrong Item,2026-10-26,20971.32
2825,2837,58,Late Delivery,2025-11-09,22334.47
2826,23601,125,Late Delivery,2025-08-28,16141.16
2827,15460,722,Late Delivery,2026-06-17,20367.66
2828,18541,685,Changed Mind,2025-06-24,24640.51
2829,14673,198,Changed Mind,2026-10-23,13303.9
2830,20315,2,Changed Mind,2024-07-21,23204.44
2831,22260,88,Damaged,2024-09-16,22850.32
2832,6712,324,Missing Parts,2025-03-21,708.19
2833,4132,553,Late Delivery,2026-11-21,16806.98
2834,22033,987,Defective,2023-09-07,17885.64
2835,4368,962,Changed Mind,2024-08-07,7580.55
2836,15782,405,Damaged,2023-04-18,11670.87
2837,23076,272,Damaged,2023-10-02,844.51
2838,23682,534,Damaged,2026-09-21,2784.78
2839,10637,285,Changed Mind,2025-08-15,3532.04
2840,9359,1000,Missing Parts,2025-09-14,24656.12
2841,11469,650,Defective,2023-03-02,11740.5
2842,34,568,Wrong Item,2023-08-03,2293.14
2843,11693,468,Missing Parts,2025-11-05,23698.55
2844,10022,808,Late Delivery,2024-07-30,11216.47
2845,16403,908,Late Delivery,2025-06-21,24033.75
2846,1137,631,Damaged,2023-03-19,4878.69
2847,19689,957,Wrong Item,2026-08-08,6024.01
2848,22207,724,Defective,2023-02-20,13011.65
2849,19518,449,Missing Parts,2024-06-04,10318.26
2850,5350,509,Defective,2026-05-03,10104.44
2851,21035,392,Changed Mind,2025-10-20,16333.76
2852,14202,48,Missing Parts,2026-12-03,3353.68
2853,12824,709,Late Delivery,2024-10-19,11883.93
2854,22434,963,Missing Parts,2024-06-28,24215.04
2855,6429,101,Changed Mind,2024-09-26,16165.35
2856,21484,989,Damaged,2024-09-01,13215.89
2857,24332,929,Changed Mind,2026-08-08,2779.98
2858,22563,563,Late Delivery,2025-08-17,19948.51
2859,10527,180,Damaged,2024-04-10,23485.87
2860,17827,406,Defective,2025-04-02,4965.19
2861,14542,574,Defective,2025-08-23,13821.95
2862,24088,28,Wrong Item,2024-03-03,21171.85
2863,3307,219,Missing Parts,2026-04-19,2661.49
2864,12778,288,Damaged,2026-12-18,4090.46
2865,10759,621,Defective,2026-10-19,18914.97
2866,21834,303,Damaged,2026-11-13,9616.52
2867,13278,199,Late Delivery,2024-03-25,10711.58
2868,11289,716,Wrong Item,2025-05-30,15588.55
2869,18765,918,Damaged,2025-08-22,784.51
2870,8539,675,Defective,2023-07-31,1204.58
2871,20890,740,Changed Mind,2025-04-29,12987.96
2872,8758,150,Late Delivery,2024-05-16,4694.3
2873,24427,412,Damaged,2026-01-31,5902.98
2874,21376,426,Changed Mind,2026-06-24,463.09
2875,629,378,Wrong Item,2024-06-30,17838.17
2876,13188,833,Late Delivery,2025-04-04,23002.43
2877,10370,516,Damaged,2023-07-16,17075.71
2878,14293,106,Damaged,2025-11-09,13703.86
2879,19145,964,Defective,2023-11-02,1314.21
2880,5877,461,Late Delivery,2024-10-03,8876.68
2881,17346,307,Late Delivery,2026-03-06,5327.47
2882,16613,175,Damaged,2026-02-06,16099.45
2883,8129,964,Defective,2024-03-29,2920.09
2884,2643,527,Changed Mind,2026-03-09,7550.51
2885,14095,337,Missing Parts,2026-05-09,11307.9
2886,11778,19,Defective,2026-08-18,10276.21
2887,12957,719,Missing Parts,2024-11-12,19581.75
2888,14988,159,Changed Mind,2024-07-14,20069.48
2889,9951,736,Defective,2025-12-29,136.38
2890,23144,436,Damaged,2023-08-24,22073.26
2891,19458,112,Missing Parts,2024-12-26,22101.82
2892,20522,846,Changed Mind,2024-06-26,24045.17
2893,23053,772,Changed Mind,2024-03-30,5270.76
2894,4635,883,Wrong Item,2023-10-31,24136.65
2895,3218,191,Defective,2023-12-13,13866.71
2896,9443,179,Missing Parts,2024-11-01,23396.74
2897,4363,922,Late Delivery,2023-01-21,24889.18
2898,7095,307,Wrong Item,2023-02-19,22042.44
2899,16618,194,Missing Parts,2025-11-13,13941.05
2900,9966,89,Missing Parts,2023-09-26,8783.36
2901,10844,653,Wrong Item,2026-09-01,1302.32
2902,15867,599,Changed Mind,2025-02-09,2009.84
2903,9566,817,Changed Mind,2024-03-07,24488.38
2904,17861,856,Damaged,2024-08-13,24425.02
2905,23124,422,Wrong Item,2025-09-30,24757.8
2906,6013,417,Damaged,2024-07-03,24097.27
2907,4122,849,Wrong Item,2024-04-23,20701.16
2908,16131,425,Late Delivery,2026-12-28,5830.48
2909,7316,626,Missing Parts,2023-04-02,21724.52
2910,9874,214,Late Delivery,2023-02-19,14719.58
2911,8194,542,Missing Parts,2023-06-01,165.95
2912,19369,744,Changed Mind,2024-07-06,9912.69
2913,21523,42,Missing Parts,2024-08-24,21605.92
2914,10346,809,Defective,2026-11-06,10664.0
2915,11791,86,Missing Parts,2024-12-05,184.5
2916,15975,352,Late Delivery,2025-04-08,6883.79
2917,14695,735,Wrong Item,2026-12-18,13794.37
2918,10417,128,Late Delivery,2024-05-09,13553.12
2919,15355,945,Changed Mind,2025-01-28,716.65
2920,7942,964,Damaged,2024-07-21,9490.61
2921,22744,215,Changed Mind,2026-06-04,5875.01
2922,16594,777,Late Delivery,2026-05-22,21596.77
2923,17116,668,Wrong Item,2025-06-18,8184.77
2924,24598,534,Late Delivery,2026-10-16,23994.97
2925,13558,62,Late Delivery,2026-12-16,19300.02
2926,1183,277,Changed Mind,2025-07-09,18485.85
2927,2035,944,Wrong Item,2026-02-12,20610.55
2928,22292,612,Missing Parts,2024-05-24,13808.52
2929,22419,413,Changed Mind,2024-03-08,8465.94
2930,11812,107,Changed Mind,2024-02-17,13735.68
2931,7534,235,Wrong Item,2024-02-22,7812.39
2932,3676,582,Missing Parts,2024-06-13,21010.96
2933,629,924,Defective,2024-07-06,7880.75
2934,22058,333,Missing Parts,2023-06-29,9296.78
2935,19438,497,Changed Mind,2023-08-05,2296.29
2936,4189,274,Late Delivery,2026-10-20,4426.94
2937,8717,709,Defective,2026-12-26,8398.41
2938,14806,69,Defective,2025-09-23,540.18
2939,8002,670,Wrong Item,2024-10-22,18296.79
2940,24760,82,Changed Mind,2024-04-25,383.29
2941,3885,297,Missing Parts,2024-01-30,5005.99
2942,20093,153,Damaged,2023-10-26,3181.84
2943,11979,787,Changed Mind,2026-03-23,14868.8
2944,14253,143,Changed Mind,2025-04-05,22320.53
2945,1541,99,Late Delivery,2024-02-10,24666.28
2946,12634,463,Changed Mind,2026-03-02,19371.65
2947,8172,173,Defective,2024-08-09,15299.2
2948,480,843,Damaged,2026-03-22,4987.54
2949,22818,716,Changed Mind,2023-09-01,11388.58
2950,18549,351,Defective,2025-02-23,7243.12
2951,11801,63,Defective,2025-08-20,1730.34
2952,20365,544,Defective,2026-07-08,9655.83
2953,17697,481,Defective,2026-02-18,1088.83
2954,3405,743,Damaged,2025-11-21,3728.04
2955,5486,625,Damaged,2025-07-01,14444.37
2956,4312,909,Defective,2023-12-02,14180.31
2957,1689,570,Defective,2024-12-05,17187.88
2958,24664,371,Missing Parts,2024-02-27,3600.71
2959,14043,170,Defective,2025-05-28,3546.42
2960,2792,245,Late Delivery,2026-09-04,834.39
2961,16097,485,Wrong Item,2023-07-20,728.17
2962,20729,883,Damaged,2024-08-10,9890.56
2963,24856,970,Wrong Item,2024-10-04,11923.94
2964,6875,910,Defective,2025-05-10,1582.85
2965,20877,710,Late Delivery,2024-05-13,2606.6
2966,15298,538,Missing Parts,2023-02-02,20709.39
2967,14586,986,Changed Mind,2026-06-26,24309.68
2968,4153,672,Wrong Item,2025-09-26,1155.96
2969,2285,992,Changed Mind,2024-02-27,24227.87
2970,10319,697,Missing Parts,2024-12-01,12654.66
2971,19854,855,Missing Parts,2024-08-02,1891.08
2972,12405,21,Changed Mind,2026-08-13,15892.2
2973,3806,968,Missing Parts,2023-11-16,23162.58
2974,14588,616,Wrong Item,2025-10-19,21642.08
2975,13737,454,Wrong Item,2023-08-05,19791.91
2976,11784,862,Damaged,2024-10-01,12771.88
2977,24782,652,Missing Parts,2023-03-20,20411.43
2978,12182,937,Damaged,2025-10-11,14992.04
2979,16124,281,Missing Parts,2024-05-30,19973.71
2980,821,859,Damaged,2025-07-19,8083.04
2981,17580,760,Wrong Item,2023-04-23,13782.32
2982,8271,555,Missing Parts,2026-08-27,13007.33
2983,23142,520,Damaged,2026-02-01,2448.72
2984,17054,56,Late Delivery,2024-01-28,17299.2
2985,15414,327,Missing Parts,2026-09-30,20432.6
2986,11018,540,Defective,2025-07-17,9523.47
2987,15684,283,Late Delivery,2024-02-22,17563.79
2988,14665,897,Defective,2025-08-11,11572.67
2989,7987,683,Wrong Item,2024-11-16,1145.29
2990,13721,214,Damaged,2026-01-08,21304.43
2991,18228,698,Damaged,2025-06-05,16040.37
2992,13528,408,Defective,2024-05-31,20068.6
2993,390,8,Wrong Item,2025-11-07,21914.18
2994,14221,960,Missing Parts,2025-05-09,15476.17
2995,7890,188,Wrong Item,2024-06-02,8132.27
2996,1875,549,Defective,2026-05-09,15362.56
2997,24780,441,Changed Mind,2023-05-02,8970.82
2998,21469,495,Damaged,2026-08-13,10199.64
2999,10190,609,Changed Mind,2026-04-11,16463.7
3000,19479,579,Changed Mind,2023-05-26,23497.74
3001,22079,182,Defective,2027-01-06,15626.06
3002,2778,721,Wrong Item,2025-09-11,13210.62
3003,16373,443,Wrong Item,2024-03-07,15738.92
3004,1266,747,Late Delivery,2024-07-13,10247.54
3005,12697,888,Defective,2024-07-20,9177.18
3006,14500,578,Missing Parts,2023-02-28,13095.69
3007,11868,126,Missing Parts,2026-05-31,17595.98
3008,197,709,Wrong Item,2025-02-08,23075.8
3009,20949,715,Defective,2026-01-26,19117.12
3010,12362,577,Damaged,2023-09-29,22422.15
3011,11771,250,Defective,2024-08-24,13715.83
3012,15196,844,Late Delivery,2023-03-27,11546.87
3013,5612,953,Defective,2024-12-19,5090.73
3014,10555,394,Wrong Item,2024-10-01,17666.61
3015,18887,973,Wrong Item,2024-04-03,12488.79
3016,18028,381,Damaged,2026-11-17,22491.8
3017,15989,168,Damaged,2025-01-22,18158.29
3018,14429,534,Damaged,2024-03-09,6209.37
3019,20955,374,Late Delivery,2024-08-09,4624.17
3020,14267,497,Missing Parts,2023-05-13,13755.31
3021,206,78,Changed Mind,2023-05-14,7805.53
3022,1228,567,Wrong Item,2024-02-11,10503.57
3023,530,460,Late Delivery,2025-08-26,2682.89
3024,21386,554,Damaged,2026-12-09,15344.66
3025,3334,509,Wrong Item,2025-01-05,1850.85
3026,4920,725,Missing Parts,2025-05-29,5167.72
3027,21497,831,Late Delivery,2024-04-04,12696.28
3028,18801,317,Defective,2025-05-02,14020.32
3029,330,736,Damaged,2026-11-25,18353.31
3030,11061,464,Defective,2025-06-02,21753.12
3031,16642,232,Late Delivery,2024-08-23,6769.71
3032,2068,490,Missing Parts,2023-11-27,11202.35
3033,21491,112,Wrong Item,2023-12-14,18397.44
3034,20705,480,Missing Parts,2023-07-11,21572.54
3035,11760,903,Late Delivery,2025-05-07,3572.91
3036,1006,996,Defective,2023-04-28,4108.81
3037,8665,590,Late Delivery,2025-03-03,14469.25
3038,462,335,Changed Mind,2026-01-02,13401.36
3039,20112,452,Changed Mind,2024-05-12,9426.7
3040,1630,817,Defective,2025-07-09,16409.84
3041,1036,4,Late Delivery,2024-02-06,2170.48
3042,20133,83,Late Delivery,2025-06-05,4528.6
3043,21173,191,Changed Mind,2023-03-31,17331.26
3044,645,692,Missing Parts,2024-01-09,20317.29
3045,18695,581,Missing Parts,2026-01-30,23468.94
3046,16177,866,Wrong Item,2025-11-26,15485.49
3047,15331,335,Missing Parts,2024-11-15,20593.15
3048,22065,886,Damaged,2023-02-10,3335.25
3049,2675,40,Defective,2026-09-03,24614.95
3050,9520,227,Damaged,2024-01-06,20706.25
3051,13243,330,Wrong Item,2025-09-05,5899.82
3052,19291,858,Late Delivery,2023-09-07,15065.12
3053,7321,648,Defective,2025-02-26,11889.34
3054,22587,95,Defective,2026-03-11,8939.35
3055,2686,352,Damaged,2023-04-17,6214.54
3056,6441,535,Changed Mind,2023-01-21,22631.38
3057,10704,939,Damaged,2025-12-29,22638.7
3058,13183,49,Missing Parts,2025-10-10,2061.53
3059,2790,805,Wrong Item,2023-08-31,9524.23
3060,434,103,Changed Mind,2024-06-04,18407.43
3061,4352,126,Damaged,2025-07-28,23187.85
3062,12799,642,Changed Mind,2024-03-13,1005.44
3063,11834,720,Late Delivery,2026-09-04,24876.6
3064,56,36,Late Delivery,2024-12-06,18551.34
3065,3233,780,Wrong Item,2025-08-14,4817.98
3066,12220,75,Changed Mind,2023-04-26,3080.57
3067,20143,704,Defective,2023-03-29,15474.27
3068,21361,76,Damaged,2023-05-10,20251.69
3069,5897,212,Wrong Item,2023-11-09,20285.6
3070,11709,768,Late Delivery,2024-03-05,3756.05
3071,4224,905,Defective,2025-05-11,23012.49
3072,15647,961,Late Delivery,2025-12-30,17453.6
3073,1636,984,Damaged,2025-06-27,2150.99
3074,2280,837,Wrong Item,2026-05-07,5331.93
3075,15820,772,Late Delivery,2023-03-15,22533.77
3076,23496,784,Changed Mind,2025-07-21,10514.77
3077,24566,205,Wrong Item,2023-09-04,23106.56
3078,17178,419,Wrong Item,2026-07-20,12954.64
3079,14844,73,Wrong Item,2026-08-17,18078.83
3080,386,217,Changed Mind,2023-10-02,5650.97
3081,21424,470,Late Delivery,2026-03-14,22939.51
3082,16089,607,Missing Parts,2025-12-26,16161.68
3083,2862,546,Defective,2023-02-10,9683.91
3084,12022,185,Missing Parts,2026-02-05,19513.14
3085,16968,513,Wrong Item,2024-06-11,17961.55
3086,5586,385,Wrong Item,2023-11-17,20423.25
3087,23321,769,Wrong Item,2025-02-19,1116.46
3088,13395,424,Missing Parts,2023-10-31,11356.88
3089,11096,306,Missing Parts,2026-04-25,23988.69
3090,22310,924,Missing Parts,2023-07-27,15341.27
3091,1444,419,Wrong Item,2026-09-19,20226.9
3092,8220,351,Wrong Item,2023-10-25,2468.65
3093,4162,412,Changed Mind,2025-12-19,19233.48
3094,24480,968,Damaged,2027-01-05,1952.96
3095,13404,975,Wrong Item,2023-01-15,10674.46
3096,926,200,Late Delivery,2023-09-17,11103.99
3097,12569,488,Late Delivery,2023-05-27,24074.81
3098,20356,941,Missing Parts,2025-09-09,13506.79
3099,157,71,Late Delivery,2024-04-24,13493.71
3100,976,31,Changed Mind,2024-04-26,10299.1
3101,2737,631,Missing Parts,2025-09-29,2199.38
3102,21378,431,Wrong Item,2024-02-15,18540.97
3103,140,106,Wrong Item,2023-06-05,14970.39
3104,9473,325,Defective,2025-11-18,8534.81
3105,14425,306,Late Delivery,2023-06-08,14590.13
3106,6867,433,Defective,2025-11-07,16604.76
3107,8515,661,Wrong Item,2023-09-07,5819.79
3108,8066,652,Missing Parts,2023-07-05,8345.13
3109,4929,342,Late Delivery,2024-09-10,796.39
3110,14365,231,Damaged,2026-04-08,12617.54
3111,11439,937,Late Delivery,2023-09-06,21628.01
3112,17587,852,Damaged,2023-11-26,13698.34
3113,18582,549,Damaged,2025-11-26,6795.16
3114,24753,910,Late Delivery,2026-06-17,5038.93
3115,17032,353,Damaged,2023-09-18,14537.65
3116,18957,358,Damaged,2025-04-10,2308.79
3117,21336,470,Late Delivery,2023-12-04,10370.87
3118,16099,405,Changed Mind,2026-04-25,21373.59
3119,18445,5,Damaged,2024-03-03,5042.18
3120,18923,654,Changed Mind,2026-01-16,20818.04
3121,4705,901,Damaged,2023-12-08,2251.6
3122,2658,221,Changed Mind,2023-03-05,3152.78
3123,20590,645,Changed Mind,2026-04-02,13578.5
3124,15379,16,Damaged,2026-01-12,23817.35
3125,11956,947,Changed Mind,2026-09-10,17082.06
3126,3858,409,Late Delivery,2024-05-12,4844.42
3127,20021,944,Damaged,2025-09-23,8905.23
3128,24152,551,Damaged,2023-07-09,14637.51
3129,7215,284,Defective,2023-02-27,23387.99
3130,10004,813,Missing Parts,2026-02-07,22892.27
3131,3604,592,Late Delivery,2026-02-04,24685.94
3132,3766,406,Defective,2025-07-05,13658.93
3133,21499,100,Missing Parts,2024-11-11,17077.03
3134,7827,188,Damaged,2026-02-16,10426.0
3135,22175,688,Missing Parts,2023-02-03,9756.97
3136,4339,290,Wrong Item,2026-02-27,23139.04
3137,24624,168,Damaged,2023-06-16,4133.75
3138,9381,169,Missing Parts,2025-10-29,7043.41
3139,3001,140,Damaged,2025-08-05,12477.0
3140,19082,995,Defective,2024-08-20,10212.16
3141,2340,369,Missing Parts,2024-12-16,23139.95
3142,9796,772,Wrong Item,2025-03-11,24497.68
3143,20217,886,Wrong Item,2024-10-03,9711.37
3144,8530,403,Changed Mind,2026-10-19,22608.2
3145,4750,7,Wrong Item,2025-06-08,19307.31
3146,9409,1000,Late Delivery,2023-04-01,4736.88
3147,12011,616,Late Delivery,2023-08-07,10013.97
3148,24906,548,Wrong Item,2026-03-13,11352.17
3149,13599,759,Wrong Item,2025-01-07,9474.38
3150,19037,402,Missing Parts,2024-11-01,23219.6
3151,1823,809,Missing Parts,2025-09-14,18438.99
3152,3216,227,Changed Mind,2024-07-29,17665.98
3153,10666,313,Defective,2025-12-19,16761.87
3154,20957,325,Missing Parts,2025-06-29,11130.93
3155,7460,916,Defective,2024-12-23,5903.67
3156,10399,153,Defective,2027-01-06,17135.69
3157,10410,734,Missing Parts,2025-09-22,4049.96
3158,1954,661,Missing Parts,2025-05-30,24808.39
3159,12736,145,Changed Mind,2023-10-19,22155.43
3160,19165,71,Missing Parts,2026-10-05,5713.42
3161,6814,593,Wrong Item,2024-04-12,11523.79
3162,21651,413,Damaged,2026-08-18,10846.2
3163,8581,835,Damaged,2025-08-15,9903.44
3164,23822,396,Changed Mind,2026-08-23,19105.6
3165,15800,271,Late Delivery,2023-11-01,20802.29
3166,14985,654,Wrong Item,2025-01-21,4672.34
3167,13748,727,Changed Mind,2023-03-04,23267.86
3168,2242,255,Wrong Item,2025-11-08,17411.37
3169,5965,156,Defective,2023-02-16,13566.3
3170,15506,570,Changed Mind,2023-11-25,15966.28
3171,19450,506,Late Delivery,2026-05-29,2940.36
3172,18950,227,Missing Parts,2023-09-14,6169.14
3173,12389,478,Changed Mind,2026-08-10,9075.48
3174,11800,226,Damaged,2026-05-10,8097.77
3175,20866,717,Missing Parts,2024-03-14,8852.62
3176,8607,177,Changed Mind,2024-06-15,12822.67
3177,20073,68,Changed Mind,2024-03-06,21441.2
3178,6749,268,Missing Parts,2026-04-20,16431.99
3179,10691,252,Wrong Item,2024-08-26,12053.44
3180,15802,634,Defective,2024-03-27,10876.9
3181,4829,114,Wrong Item,2026-01-01,17446.08
3182,7161,89,Damaged,2024-04-01,17810.91
3183,7315,610,Missing Parts,2024-05-18,24468.44
3184,11654,391,Damaged,2023-07-22,15342.11
3185,10133,622,Missing Parts,2025-02-19,22855.5
3186,12178,83,Defective,2025-03-18,1350.45
3187,14090,695,Defective,2024-01-11,9970.67
3188,10925,900,Changed Mind,2023-12-12,18197.34
3189,10715,756,Changed Mind,2024-03-02,7689.48
3190,2400,96,Damaged,2026-12-01,13649.48
3191,4518,935,Changed Mind,2026-08-10,14258.77
3192,23417,591,Missing Parts,2023-06-12,16645.65
3193,2558,274,Changed Mind,2026-07-27,7957.37
3194,22714,50,Damaged,2024-08-30,6090.97
3195,23680,920,Damaged,2025-08-29,553.59
3196,3099,76,Changed Mind,2023-11-27,22503.32
3197,8963,251,Changed Mind,2025-08-06,18050.39
3198,6949,742,Late Delivery,2024-12-06,18243.51
3199,23479,507,Defective,2024-06-02,21949.19
3200,4247,396,Damaged,2024-03-04,21034.98
3201,10205,169,Defective,2024-09-14,7879.71
3202,7252,342,Changed Mind,2024-06-04,20274.88
3203,6107,746,Damaged,2026-06-01,13085.8
3204,8697,880,Defective,2025-02-22,20099.49
3205,12129,54,Late Delivery,2023-11-08,9388.63
3206,3127,537,Defective,2026-07-13,12505.19
3207,21317,875,Missing Parts,2023-09-18,24959.04
3208,11131,102,Damaged,2026-05-04,3706.35
3209,7174,688,Changed Mind,2023-05-28,23636.67
3210,12128,442,Defective,2024-03-14,9695.2
3211,19732,719,Late Delivery,2024-03-05,11495.66
3212,18307,605,Late Delivery,2026-01-14,15521.58
3213,9608,257,Missing Parts,2024-03-17,12808.14
3214,24281,914,Defective,2026-12-01,20969.04
3215,3399,52,Changed Mind,2025-03-12,533.96
3216,19136,250,Late Delivery,2025-05-18,15561.58
3217,10290,281,Late Delivery,2023-09-11,13720.89
3218,12844,307,Damaged,2024-01-17,5490.94
3219,3987,845,Changed Mind,2023-07-03,12601.68
3220,19374,566,Late Delivery,2024-07-09,4723.19
3221,20497,552,Damaged,2024-05-31,13849.66
3222,19713,66,Changed Mind,2026-10-18,5265.25
3223,4969,750,Defective,2026-04-07,23863.03
3224,16693,304,Changed Mind,2025-09-02,20107.18
3225,17778,689,Damaged,2026-07-26,20015.74
3226,20760,503,Wrong Item,2023-01-28,20264.19
3227,24781,953,Missing Parts,2025-06-23,20090.55
3228,11646,925,Defective,2024-06-13,14399.87
3229,3663,24,Late Delivery,2024-11-07,11767.99
3230,20307,584,Missing Parts,2024-08-03,3117.31
3231,18546,89,Damaged,2024-02-14,7881.41
3232,9486,53,Missing Parts,2026-07-06,23863.83
3233,3961,785,Defective,2026-02-23,21646.57
3234,16912,230,Defective,2024-03-29,9668.69
3235,496,201,Damaged,2026-08-29,10740.37
3236,5645,345,Late Delivery,2024-11-15,7751.35
3237,23416,738,Wrong Item,2024-09-03,5685.22
3238,16577,590,Late Delivery,2023-06-25,12982.19
3239,10783,973,Wrong Item,2023-05-07,2819.71
3240,22701,112,Damaged,2026-05-21,8527.7
3241,2079,292,Late Delivery,2026-09-12,6801.36
3242,23480,233,Damaged,2026-11-15,14784.91
3243,2144,426,Defective,2024-11-27,18104.71
3244,13858,668,Defective,2026-11-04,12212.04
3245,12246,22,Changed Mind,2026-10-04,5898.99
3246,10895,940,Defective,2025-09-23,12509.48
3247,7342,175,Wrong Item,2025-09-09,21299.12
3248,5484,550,Damaged,2026-03-07,10979.2
3249,18906,164,Wrong Item,2025-04-17,22310.33
3250,455,487,Wrong Item,2026-04-21,10641.61
3251,18175,294,Late Delivery,2024-06-23,8779.04
