SessionID,CustomerID,VisitDate,Device,TrafficSource,SessionDuration_Min,PagesViewed,Purchased
2057,2615,2025-03-20,Tablet,Facebook,10.26,2,No
2058,1510,2025-01-23,Tablet,Direct,32.44,11,No
2059,3668,2025-04-18,Desktop,Organic,5.57,15,No
2060,2416,2023-10-11,Tablet,Organic,15.49,12,Yes
2061,1236,2024-05-05,Desktop,Facebook,44.62,10,No
2062,1460,2025-12-08,Mobile,Email,43.33,1,No
2063,2058,2025-02-19,Tablet,Direct,23.78,2,No
2064,1658,2023-08-29,Tablet,Google Ads,22.13,3,Yes
2065,3464,2025-10-06,Tablet,Organic,21.04,13,No
2066,991,2024-01-30,Desktop,Instagram,3.16,4,No
2067,1346,2025-05-17,Desktop,Email,41.2,7,No
2068,2298,2023-09-29,Desktop,Direct,14.95,9,No
2069,4493,2023-08-06,Mobile,Direct,38.61,12,No
2070,2709,2023-07-03,Desktop,Email,41.74,3,Yes
2071,600,2024-09-29,Tablet,Instagram,10.43,7,Yes
2072,4307,2025-10-15,Tablet,Direct,11.82,10,No
2073,4815,2026-02-26,Tablet,Direct,23.7,15,No
2074,1385,2023-04-12,Tablet,Facebook,15.89,11,No
2075,1420,2024-05-12,Tablet,Instagram,13.04,7,No
2076,3382,2024-04-24,Tablet,Organic,14.99,13,Yes
2077,1795,2023-11-24,Desktop,Referral,24.29,15,No
2078,1733,2024-03-16,Desktop,Direct,14.88,9,No
2079,851,2024-03-31,Tablet,Email,0.92,3,Yes
2080,598,2026-03-31,Desktop,Email,1.42,14,No
2081,2168,2024-02-12,Tablet,Organic,5.72,12,No
2082,818,2026-04-17,Tablet,Email,14.98,14,Yes
2083,2799,2024-02-04,Mobile,Email,0.83,13,No
2084,2248,2024-06-10,Desktop,Referral,27.93,14,Yes
2085,587,2024-05-19,Mobile,Facebook,39.34,10,No
2086,2212,2025-06-03,Tablet,Referral,10.26,13,No
2087,574,2026-06-25,Tablet,Organic,37.46,5,No
2088,1644,2025-10-16,Mobile,Organic,42.26,15,No
2089,349,2023-03-11,Desktop,Email,27.07,5,No
2090,4393,2023-02-28,Tablet,Direct,41.01,6,No
2091,2591,2026-07-13,Tablet,Google Ads,6.18,9,Yes
2092,4550,2024-11-07,Mobile,Direct,30.84,6,Yes
2093,3055,2023-09-20,Mobile,Direct,31.3,9,Yes
2094,2802,2026-05-14,Mobile,Referral,5.63,15,No
2095,3534,2023-04-16,Desktop,Email,19.15,14,No
2096,3863,2024-08-12,Mobile,Organic,11.57,13,No
2097,1106,2023-01-14,Tablet,Email,32.71,9,No
2098,2637,2023-12-22,Desktop,Referral,11.83,4,No
2099,4890,2024-10-05,Mobile,Organic,39.89,7,No
2100,3868,2024-03-31,Tablet,Organic,22.52,7,No
2101,288,2024-12-25,Tablet,Organic,38.57,4,Yes
2102,3889,2024-12-15,Mobile,Direct,2.76,14,No
2103,4371,2023-02-18,Tablet,Google Ads,41.95,9,No
2104,1244,2023-01-28,Tablet,Instagram,31.33,12,Yes
2105,1451,2023-04-29,Desktop,Facebook,15.37,14,No
2106,392,2026-05-22,Mobile,Email,20.57,12,No
2107,3276,2024-01-09,Desktop,Instagram,23.55,1,No
2108,4941,2026-01-15,Desktop,Organic,39.34,1,No
2109,301,2024-03-31,Mobile,Google Ads,15.66,6,Yes
2110,3355,2024-11-03,Tablet,Direct,13.24,14,No
2111,4827,2023-06-03,Tablet,Direct,41.89,7,Yes
2112,4166,2023-01-29,Desktop,Email,0.99,1,No
2113,4434,2023-06-16,Tablet,Instagram,35.17,10,No
2114,3525,2026-06-25,Tablet,Email,35.52,2,No
2115,2780,2024-09-24,Desktop,Google Ads,41.87,15,No
2116,4601,2025-12-10,Mobile,Google Ads,38.28,2,No
2117,4760,2023-04-03,Desktop,Direct,19.1,2,No
2118,1587,2023-10-09,Desktop,Email,38.71,11,Yes
2119,1808,2025-12-11,Desktop,Referral,3.75,1,No
2120,2925,2023-08-16,Desktop,Facebook,16.53,10,No
2121,2749,2023-06-27,Mobile,Direct,15.73,11,No
2122,4302,2024-11-18,Desktop,Organic,22.54,10,No
2123,4043,2026-03-22,Desktop,Instagram,29.63,6,No
2124,4730,2024-06-29,Tablet,Organic,42.27,4,No
2125,1589,2023-01-06,Mobile,Email,36.46,6,No
2126,1055,2026-07-16,Tablet,Direct,5.1,5,Yes
2127,2515,2026-08-31,Tablet,Direct,25.27,7,No
2128,1635,2024-09-19,Desktop,Referral,29.93,11,No
2129,4605,2025-07-03,Desktop,Facebook,39.42,6,No
2130,4675,2023-06-03,Desktop,Facebook,33.42,6,No
2131,1683,2026-08-07,Desktop,Referral,25.57,12,No
2132,3421,2026-07-24,Tablet,Direct,6.32,5,No
2133,751,2024-11-06,Mobile,Facebook,15.37,8,Yes
2134,4949,2024-08-04,Desktop,Facebook,2.5,12,Yes
2135,4911,2023-10-17,Mobile,Instagram,37.38,9,No
2136,3756,2023-09-10,Mobile,Facebook,44.44,7,Yes
2137,4198,2026-02-03,Desktop,Email,9.89,4,No
2138,2333,2024-11-07,Desktop,Referral,10.25,13,No
2139,3242,2025-11-29,Desktop,Facebook,36.05,7,Yes
2140,1439,2023-11-04,Mobile,Direct,28.16,9,Yes
2141,1148,2026-01-26,Desktop,Referral,33.91,11,No
2142,545,2025-11-23,Mobile,Email,37.79,13,No
2143,2783,2023-12-12,Desktop,Direct,40.11,15,No
2144,1956,2025-06-02,Mobile,Instagram,19.17,1,No
2145,1740,2023-08-01,Mobile,Instagram,26.14,15,No
2146,2983,2023-05-08,Tablet,Referral,37.15,2,No
2147,3262,2023-10-28,Desktop,Referral,18.08,11,No
2148,2970,2024-09-13,Desktop,Direct,34.73,7,Yes
2149,1493,2024-09-22,Tablet,Referral,14.45,2,No
2150,4204,2023-08-29,Tablet,Facebook,40.56,5,No
2151,4778,2023-10-07,Tablet,Google Ads,37.49,4,No
2152,2713,2023-09-26,Mobile,Direct,40.64,4,No
2153,4145,2023-01-01,Tablet,Referral,3.39,4,No
2154,3087,2024-07-23,Mobile,Facebook,22.93,9,Yes
2155,925,2023-09-09,Tablet,Instagram,42.89,15,No
2156,4918,2024-09-14,Tablet,Facebook,31.81,13,No
2157,889,2023-07-23,Tablet,Direct,7.26,10,No
2158,2436,2025-02-23,Desktop,Google Ads,2.53,10,No
2159,3405,2023-11-14,Tablet,Referral,9.99,8,No
2160,1161,2023-10-12,Tablet,Facebook,25.88,1,No
2161,2021,2023-12-17,Desktop,Direct,2.09,3,Yes
2162,4803,2026-12-13,Mobile,Organic,28.32,3,Yes
2163,2415,2026-05-01,Tablet,Instagram,27.34,11,Yes
2164,2343,2026-06-06,Tablet,Organic,33.31,10,No
2165,1535,2024-07-24,Tablet,Google Ads,6.4,6,Yes
2166,2684,2023-02-19,Mobile,Email,30.61,6,Yes
2167,865,2025-06-25,Desktop,Instagram,23.11,12,Yes
2168,982,2024-04-04,Desktop,Email,29.59,14,No
2169,766,2025-02-16,Desktop,Facebook,16.88,13,Yes
2170,4500,2026-01-18,Desktop,Facebook,43.79,14,No
2171,4967,2024-10-06,Desktop,Referral,29.02,12,No
2172,2896,2025-12-16,Tablet,Email,42.41,12,No
2173,4061,2026-07-31,Tablet,Email,16.61,15,No
2174,1956,2026-09-12,Desktop,Instagram,19.63,10,No
2175,2309,2026-01-16,Mobile,Direct,32.58,8,No
2176,3923,2023-02-05,Desktop,Facebook,40.59,13,No
2177,2805,2025-10-12,Mobile,Google Ads,27.32,12,No
2178,1828,2023-05-15,Tablet,Direct,10.72,13,No
2179,2132,2023-09-16,Tablet,Referral,26.39,12,No
2180,1384,2023-03-30,Tablet,Referral,39.73,14,No
2181,1871,2026-11-16,Mobile,Facebook,30.67,15,No
2182,2787,2026-05-23,Desktop,Email,24.75,8,No
2183,1234,2026-07-25,Tablet,Referral,30.55,15,No
2184,1842,2025-06-01,Tablet,Facebook,25.54,7,No
2185,1290,2025-11-07,Tablet,Organic,18.37,14,No
2186,3624,2025-10-01,Tablet,Facebook,6.74,15,No
2187,471,2024-04-28,Mobile,Organic,21.26,12,Yes
2188,1434,2026-05-28,Mobile,Google Ads,16.53,10,No
2189,317,2025-06-02,Tablet,Organic,6.99,10,Yes
2190,3621,2024-06-04,Mobile,Direct,12.37,10,No
2191,366,2024-08-14,Mobile,Google Ads,1.67,2,No
2192,4325,2023-12-20,Desktop,Organic,15.72,8,No
2193,3628,2025-01-28,Tablet,Email,28.15,15,No
2194,1156,2023-06-20,Tablet,Facebook,13.56,13,Yes
2195,1628,2026-02-04,Desktop,Google Ads,41.1,4,No
2196,2010,2024-09-22,Desktop,Direct,1.9,7,No
2197,4161,2026-11-24,Desktop,Referral,43.65,8,No
2198,4879,2025-07-25,Tablet,Referral,2.43,3,No
2199,2198,2025-05-23,Mobile,Organic,16.52,7,Yes
2200,494,2024-09-22,Desktop,Direct,18.18,1,Yes
2201,1730,2023-10-12,Desktop,Direct,42.98,3,No
2202,1611,2025-03-09,Tablet,Google Ads,43.31,6,No
2203,4437,2026-03-01,Desktop,Referral,24.42,15,No
2204,2367,2026-10-03,Desktop,Referral,37.65,8,Yes
2205,1688,2026-01-06,Tablet,Direct,28.82,14,No
2206,1508,2026-12-14,Mobile,Facebook,29.8,4,No
2207,1846,2024-01-11,Desktop,Facebook,5.12,11,No
2208,435,2025-02-05,Tablet,Referral,20.89,6,Yes
2209,1510,2025-01-26,Mobile,Email,10.01,10,No
2210,3402,2026-11-26,Mobile,Direct,26.95,9,No
2211,1953,2023-07-03,Mobile,Facebook,28.17,2,No
2212,3056,2024-07-13,Desktop,Email,28.58,2,Yes
2213,3822,2023-10-04,Desktop,Facebook,29.16,8,No
2214,2430,2025-09-17,Desktop,Direct,43.74,9,No
2215,4862,2025-07-08,Desktop,Organic,36.96,6,No
2216,2929,2025-09-10,Tablet,Referral,41.24,9,No
2217,2001,2026-05-19,Desktop,Facebook,25.72,12,Yes
2218,4471,2024-04-15,Tablet,Organic,15.56,10,No
2219,3038,2023-04-07,Mobile,Organic,9.34,1,No
2220,4509,2024-11-10,Desktop,Google Ads,11.02,6,No
2221,4135,2023-12-07,Desktop,Organic,25.34,9,No
2222,1908,2024-11-17,Mobile,Organic,1.82,7,No
2223,4597,2025-03-08,Mobile,Email,42.68,9,No
2224,2214,2023-12-30,Desktop,Google Ads,24.63,11,No
2225,1386,2024-05-15,Mobile,Email,41.68,8,No
2226,3159,2024-07-21,Tablet,Facebook,42.94,5,No
2227,4136,2025-04-10,Tablet,Referral,19.59,3,Yes
2228,2699,2025-05-25,Mobile,Referral,37.81,8,No
2229,1510,2024-11-17,Mobile,Instagram,18.71,8,Yes
2230,1995,2023-05-24,Tablet,Instagram,8.66,11,No
2231,4266,2025-02-23,Mobile,Email,20.86,3,No
2232,3837,2023-06-25,Desktop,Email,40.55,8,No
2233,1120,2023-08-19,Mobile,Referral,15.35,11,No
2234,482,2026-08-01,Mobile,Organic,31.33,12,No
2235,523,2024-09-30,Desktop,Organic,5.27,5,No
2236,3621,2023-03-09,Tablet,Instagram,37.23,13,No
2237,225,2025-10-05,Mobile,Referral,26.47,1,No
2238,1871,2026-10-14,Desktop,Google Ads,10.26,2,No
2239,4367,2026-08-12,Desktop,Email,13.06,15,No
2240,976,2024-08-28,Desktop,Referral,19.97,13,No
2241,4042,2024-07-10,Desktop,Google Ads,2.23,8,No
2242,2906,2024-10-06,Tablet,Facebook,16.7,4,No
2243,199,2026-04-29,Mobile,Direct,42.34,13,No
2244,1852,2024-05-15,Mobile,Instagram,39.7,3,No
2245,3315,2024-01-12,Tablet,Direct,16.01,6,No
2246,2149,2025-10-22,Tablet,Email,38.72,1,Yes
2247,1098,2023-02-03,Mobile,Google Ads,14.91,2,No
2248,3167,2024-06-08,Mobile,Google Ads,14.3,4,No
2249,700,2024-09-04,Tablet,Direct,16.59,6,No
2250,2613,2024-06-13,Tablet,Organic,8.93,15,No
2251,3605,2023-03-20,Desktop,Organic,18.06,8,Yes
2252,618,2024-08-28,Tablet,Instagram,24.04,2,No
2253,1973,2024-06-12,Desktop,Google Ads,10.58,11,Yes
2254,4612,2026-09-27,Desktop,Referral,43.03,10,No
2255,675,2024-07-20,Desktop,Direct,33.65,2,No
2256,2062,2024-07-02,Desktop,Google Ads,11.05,14,Yes
2257,3341,2024-06-30,Mobile,Direct,1.41,2,No
2258,1861,2024-08-26,Desktop,Direct,13.3,5,No
2259,4308,2026-10-28,Desktop,Instagram,41.62,3,No
2260,877,2025-08-31,Tablet,Google Ads,24.02,10,No
2261,1059,2023-09-07,Desktop,Google Ads,1.68,4,No
2262,2927,2026-09-24,Desktop,Facebook,4.03,3,No
2263,1920,2026-09-04,Mobile,Google Ads,20.63,2,Yes
2264,4163,2026-03-11,Tablet,Email,29.94,15,No
2265,4262,2023-10-16,Mobile,Referral,32.66,12,No
2266,2477,2026-12-22,Tablet,Instagram,37.1,11,Yes
2267,434,2023-11-02,Mobile,Email,19.43,10,No
2268,4855,2025-11-04,Mobile,Direct,10.02,1,No
2269,446,2025-04-13,Mobile,Email,37.41,11,No
2270,1571,2024-01-16,Tablet,Direct,22.75,15,No
2271,2950,2026-10-29,Desktop,Google Ads,8.66,14,No
2272,2909,2023-10-09,Desktop,Direct,43.49,13,No
2273,300,2025-10-22,Tablet,Facebook,0.58,8,No
2274,1437,2024-10-26,Desktop,Google Ads,15.47,12,Yes
2275,4199,2023-03-14,Mobile,Direct,21.77,12,Yes
2276,2340,2023-09-16,Desktop,Direct,0.99,5,No
2277,1035,2025-02-25,Tablet,Instagram,6.33,2,Yes
2278,3677,2023-11-28,Desktop,Facebook,20.88,9,No
2279,4688,2026-12-08,Tablet,Referral,44.09,6,No
2280,245,2024-05-25,Tablet,Organic,34.01,11,No
2281,753,2025-07-08,Mobile,Referral,31.8,10,Yes
2282,1107,2023-07-22,Mobile,Referral,31.7,12,No
2283,1383,2026-09-02,Desktop,Organic,3.93,10,Yes
2284,4597,2025-06-15,Mobile,Instagram,14.97,9,No
2285,1891,2024-02-28,Desktop,Referral,33.14,4,No
2286,3723,2023-10-24,Desktop,Facebook,11.43,9,No
2287,1980,2023-11-01,Tablet,Instagram,25.59,13,Yes
2288,4068,2025-03-22,Desktop,Email,19.34,9,No
2289,3782,2025-06-15,Mobile,Google Ads,36.29,10,No
2290,2024,2025-08-16,Mobile,Google Ads,39.27,7,No
2291,3369,2023-05-02,Desktop,Organic,14.46,2,No
2292,4232,2023-09-10,Mobile,Referral,40.2,2,Yes
2293,1539,2026-07-19,Mobile,Facebook,21.82,7,No
2294,287,2025-04-28,Mobile,Direct,42.78,7,Yes
2295,1693,2023-03-14,Desktop,Instagram,9.69,3,No
2296,184,2026-08-21,Tablet,Email,26.44,1,No
2297,4435,2026-09-23,Mobile,Facebook,38.2,6,No
2298,1943,2026-10-29,Tablet,Email,43.99,12,Yes
2299,2928,2023-12-10,Tablet,Direct,2.01,11,Yes
2300,2289,2024-06-18,Desktop,Direct,0.62,2,No
2301,45,2025-03-07,Tablet,Email,40.6,8,No
2302,632,2024-08-15,Desktop,Referral,9.76,8,No
2303,2357,2024-03-02,Tablet,Organic,31.03,3,No
2304,3049,2023-02-08,Mobile,Referral,34.16,14,No
2305,339,2024-03-23,Tablet,Google Ads,33.68,10,Yes
2306,3420,2024-04-01,Mobile,Email,20.03,5,Yes
2307,1099,2025-08-06,Tablet,Google Ads,39.72,10,No
2308,774,2024-05-16,Desktop,Direct,25.79,6,No
2309,4264,2024-01-05,Tablet,Referral,18.66,10,No
2310,619,2023-01-09,Tablet,Organic,16.14,2,No
2311,2373,2023-08-22,Mobile,Instagram,30.46,15,No
2312,487,2025-11-05,Mobile,Instagram,32.16,8,No
2313,1078,2025-01-17,Desktop,Instagram,29.74,6,No
2314,2353,2026-02-10,Desktop,Email,12.7,5,Yes
2315,95,2024-03-28,Desktop,Organic,26.64,12,No
2316,2608,2023-02-27,Mobile,Direct,35.57,1,No
2317,2234,2026-02-07,Desktop,Facebook,9.74,8,No
2318,4990,2023-02-19,Mobile,Facebook,20.32,13,No
2319,1439,2023-08-21,Mobile,Facebook,5.23,9,No
2320,174,2023-03-14,Desktop,Direct,4.12,12,No
2321,3135,2025-08-28,Desktop,Direct,41.37,5,No
2322,2782,2023-04-23,Mobile,Instagram,41.15,3,No
2323,1304,2025-03-08,Tablet,Referral,39.43,15,No
2324,3027,2023-03-23,Desktop,Facebook,8.03,14,Yes
2325,2285,2025-11-14,Mobile,Email,4.26,7,No
2326,3390,2023-12-09,Desktop,Referral,26.7,4,No
2327,3333,2023-03-30,Mobile,Email,29.03,2,No
2328,4196,2023-07-23,Tablet,Instagram,39.02,1,No
2329,811,2023-04-07,Tablet,Organic,34.85,15,No
2330,3048,2023-08-24,Tablet,Direct,8.91,10,No
2331,3406,2025-07-22,Mobile,Facebook,8.73,4,Yes
2332,299,2024-06-12,Mobile,Facebook,17.82,5,No
2333,4551,2026-11-22,Tablet,Google Ads,36.2,1,No
2334,1493,2024-03-26,Desktop,Facebook,15.64,11,No
2335,930,2026-08-02,Mobile,Email,12.46,13,Yes
2336,1598,2023-07-25,Tablet,Google Ads,16.34,14,No
2337,3429,2024-08-23,Tablet,Direct,12.18,9,No
2338,2640,2026-10-30,Mobile,Referral,30.9,6,No
2339,2181,2024-04-11,Desktop,Google Ads,26.35,9,No
2340,4248,2023-12-29,Mobile,Facebook,38.71,8,Yes
2341,4365,2025-11-30,Mobile,Referral,3.77,5,Yes
2342,1469,2026-02-09,Mobile,Instagram,23.38,8,No
2343,2046,2025-05-19,Mobile,Instagram,2.89,1,No
2344,2681,2025-03-31,Tablet,Organic,9.56,7,No
2345,3227,2025-11-18,Tablet,Organic,26.18,9,Yes
2346,2058,2026-01-14,Mobile,Instagram,6.9,14,No
2347,4229,2026-12-21,Tablet,Google Ads,36.08,6,No
2348,4741,2025-10-03,Desktop,Organic,20.28,8,No
2349,2367,2026-02-21,Mobile,Instagram,22.98,5,Yes
2350,1260,2024-01-24,Tablet,Email,26.67,15,No
2351,666,2023-01-08,Mobile,Referral,5.69,11,Yes
2352,4435,2025-05-05,Tablet,Email,26.95,10,No
2353,1409,2026-10-23,Mobile,Email,41.84,5,No
2354,291,2023-07-19,Desktop,Direct,7.09,8,No
2355,4710,2023-10-04,Desktop,Instagram,26.66,13,Yes
2356,4887,2025-08-04,Tablet,Google Ads,36.91,1,Yes
2357,1432,2025-12-22,Desktop,Facebook,17.74,15,No
2358,1494,2024-08-27,Tablet,Google Ads,7.89,6,Yes
2359,4724,2023-05-22,Mobile,Referral,36.28,14,No
2360,4427,2023-11-16,Desktop,Referral,28.56,2,No
2361,940,2026-03-25,Desktop,Google Ads,16.63,6,No
2362,4584,2025-03-21,Tablet,Organic,33.62,5,Yes
2363,1830,2025-08-29,Desktop,Organic,2.37,7,No
2364,2569,2024-07-14,Tablet,Referral,18.55,3,No
2365,4659,2025-02-26,Desktop,Email,25.69,10,No
2366,184,2026-04-30,Mobile,Google Ads,17.85,14,No
2367,1438,2024-04-11,Desktop,Direct,42.68,15,No
2368,4968,2026-05-12,Tablet,Instagram,19.16,14,No
2369,915,2024-10-05,Tablet,Email,10.98,3,No
2370,3004,2024-06-17,Mobile,Referral,30.44,7,No
2371,2977,2024-07-24,Mobile,Direct,16.73,3,No
2372,4388,2024-01-01,Tablet,Organic,27.35,7,No
2373,4096,2023-11-16,Desktop,Google Ads,41.46,13,No
2374,2085,2024-04-27,Tablet,Email,9.46,2,No
2375,890,2024-03-05,Desktop,Instagram,42.69,5,No
2376,1272,2024-09-27,Tablet,Direct,0.58,2,No
2377,2166,2024-01-02,Mobile,Referral,17.29,4,No
2378,3717,2025-02-26,Mobile,Organic,4.14,2,Yes
2379,909,2023-07-06,Mobile,Email,6.71,14,No
2380,642,2026-02-19,Mobile,Google Ads,17.52,5,No
2381,1630,2025-03-12,Tablet,Instagram,2.29,6,No
2382,197,2026-07-31,Tablet,Organic,29.95,7,No
2383,1956,2024-04-26,Mobile,Referral,2.8,13,No
2384,4202,2023-12-30,Mobile,Direct,40.27,3,No
2385,3589,2024-12-18,Tablet,Organic,28.01,11,No
2386,2165,2023-12-23,Tablet,Facebook,37.45,15,No
2387,3008,2023-03-27,Mobile,Referral,42.64,4,Yes
2388,3922,2023-10-02,Mobile,Email,9.45,15,No
2389,3882,2025-05-19,Mobile,Email,42.32,14,No
2390,968,2024-02-12,Tablet,Direct,29.54,7,No
2391,2374,2023-09-24,Desktop,Facebook,43.02,8,No
2392,1670,2024-07-09,Mobile,Facebook,10.63,6,No
2393,1649,2025-05-16,Mobile,Google Ads,33.85,1,No
2394,973,2024-04-24,Mobile,Direct,3.28,10,No
2395,3039,2025-03-07,Tablet,Google Ads,28.01,4,No
2396,4705,2024-05-25,Mobile,Google Ads,35.08,4,No
2397,2898,2025-02-03,Tablet,Instagram,21.89,4,No
2398,972,2025-07-01,Desktop,Referral,36.84,15,No
2399,2384,2026-07-07,Desktop,Instagram,36.11,15,No
2400,528,2024-12-25,Desktop,Google Ads,33.17,13,No
2401,1485,2025-03-20,Tablet,Referral,21.93,1,Yes
2402,4750,2026-01-19,Tablet,Organic,14.32,15,No
2403,503,2025-08-25,Tablet,Instagram,41.05,14,No
2404,2463,2025-10-11,Tablet,Organic,6.97,1,No
2405,4368,2025-07-15,Tablet,Email,17.38,9,No
2406,2123,2025-07-13,Mobile,Email,13.2,13,No
2407,3009,2025-11-23,Tablet,Email,24.11,13,Yes
2408,3808,2024-09-24,Desktop,Direct,43.59,3,No
2409,3211,2024-09-16,Tablet,Google Ads,3.51,6,No
2410,874,2026-07-13,Mobile,Referral,24.76,2,No
2411,3237,2023-09-26,Desktop,Organic,17.7,6,No
2412,4736,2024-12-15,Desktop,Instagram,27.17,12,Yes
2413,4758,2026-08-04,Tablet,Instagram,36.6,13,No
2414,2819,2023-08-18,Tablet,Direct,11.63,12,No
2415,2987,2024-01-17,Mobile,Email,39.97,11,No
2416,4477,2026-08-15,Desktop,Instagram,23.54,14,No
2417,3213,2025-07-24,Mobile,Referral,18.05,11,No
2418,4016,2023-08-12,Tablet,Google Ads,21.63,7,No
2419,2838,2025-10-19,Mobile,Email,37.16,12,No
2420,1646,2023-08-13,Tablet,Organic,33.13,3,Yes
2421,4294,2026-01-02,Mobile,Referral,18.59,1,No
2422,3981,2026-04-07,Mobile,Facebook,1.66,1,No
2423,2548,2025-05-31,Tablet,Google Ads,41.26,1,No
2424,1262,2026-07-22,Mobile,Direct,18.69,6,Yes
2425,2810,2025-05-25,Desktop,Organic,34.39,12,No
2426,4598,2024-11-20,Desktop,Facebook,30.77,7,Yes
2427,2537,2025-12-16,Mobile,Direct,4.28,2,No
2428,4720,2023-03-24,Desktop,Instagram,13.74,7,No
2429,756,2024-03-23,Desktop,Instagram,35.82,14,No
2430,3426,2026-12-09,Mobile,Referral,28.04,13,No
2431,4445,2024-04-15,Desktop,Email,9.77,11,No
2432,885,2026-08-15,Desktop,Referral,30.92,1,No
2433,3284,2025-11-30,Tablet,Google Ads,29.44,4,No
2434,1828,2025-01-22,Desktop,Email,42.33,4,No
2435,4252,2025-05-25,Desktop,Email,42.93,8,Yes
2436,333,2023-07-05,Mobile,Direct,22.83,14,Yes
2437,2670,2024-08-21,Desktop,Google Ads,19.51,12,No
2438,642,2026-03-04,Desktop,Organic,40.06,8,No
2439,506,2023-08-25,Tablet,Instagram,32.19,3,No
2440,410,2024-10-13,Desktop,Facebook,30.08,12,No
2441,383,2024-12-29,Tablet,Instagram,25.6,5,No
2442,4746,2026-06-27,Tablet,Facebook,13.59,12,No
2443,4357,2024-10-06,Tablet,Organic,7.57,4,No
2444,4030,2024-06-13,Tablet,Instagram,11.19,15,No
2445,4412,2025-12-01,Tablet,Referral,25.7,15,No
2446,2106,2026-10-10,Mobile,Direct,36.27,7,No
2447,3672,2025-09-10,Desktop,Facebook,44.82,8,No
2448,1083,2025-09-28,Tablet,Facebook,2.77,12,No
2449,2170,2023-01-30,Tablet,Facebook,10.61,13,No
2450,2605,2025-02-09,Tablet,Email,15.72,4,No
2451,2996,2023-03-08,Mobile,Google Ads,28.31,15,No
2452,3330,2025-01-08,Mobile,Email,9.4,11,No
2453,1319,2026-09-20,Mobile,Instagram,40.85,11,No
2454,2914,2026-03-29,Desktop,Instagram,28.25,7,No
2455,1986,2023-11-25,Desktop,Google Ads,27.33,2,No
2456,4737,2024-11-02,Mobile,Organic,28.9,13,No
2457,1934,2025-02-02,Tablet,Google Ads,43.39,3,No
2458,3808,2025-12-01,Mobile,Facebook,1.56,6,No
2459,1319,2025-04-11,Tablet,Google Ads,25.9,11,No
2460,1025,2024-04-27,Desktop,Google Ads,24.52,11,Yes
2461,477,2024-02-16,Tablet,Email,8.29,7,No
2462,2327,2024-06-30,Mobile,Direct,12.46,2,Yes
2463,4425,2024-12-30,Tablet,Facebook,8.67,1,No
2464,4035,2024-11-20,Desktop,Organic,3.63,13,No
2465,3979,2024-11-13,Mobile,Email,2.32,2,Yes
2466,1496,2026-01-16,Desktop,Direct,25.89,10,No
2467,337,2026-03-26,Desktop,Email,32.86,12,No
2468,807,2025-03-31,Desktop,Instagram,26.48,4,No
2469,4521,2024-11-02,Mobile,Organic,15.82,10,No
2470,3806,2023-07-15,Tablet,Facebook,18.43,15,No
2471,3453,2025-08-01,Desktop,Referral,10.81,3,No
2472,4751,2023-04-18,Desktop,Organic,13.53,6,Yes
2473,4209,2023-12-29,Tablet,Facebook,18.95,2,No
2474,4207,2025-04-15,Desktop,Instagram,32.94,4,Yes
2475,582,2023-06-04,Tablet,Organic,2.82,4,Yes
2476,2053,2023-07-03,Desktop,Organic,8.88,7,No
2477,4521,2026-09-23,Tablet,Google Ads,40.13,12,No
2478,1685,2024-03-10,Desktop,Facebook,14.84,11,No
2479,2386,2025-12-15,Desktop,Google Ads,36.44,5,No
2480,3250,2026-02-15,Tablet,Email,6.98,11,No
2481,1792,2023-03-03,Desktop,Instagram,43.67,4,No
2482,6,2024-01-29,Mobile,Direct,32.5,12,No
2483,4989,2025-10-10,Desktop,Facebook,19.37,1,No
2484,1246,2024-05-17,Mobile,Instagram,14.34,7,Yes
2485,3037,2023-03-15,Mobile,Direct,38.78,15,Yes
2486,314,2026-03-01,Desktop,Instagram,21.9,2,Yes
2487,1539,2025-07-19,Tablet,Google Ads,1.88,7,No
2488,4494,2026-10-02,Desktop,Email,15.12,1,Yes
2489,541,2025-10-30,Mobile,Referral,21.27,6,No
2490,1973,2026-01-25,Mobile,Direct,32.9,10,Yes
2491,2088,2025-01-14,Mobile,Direct,10.03,1,No
2492,4661,2025-04-28,Tablet,Instagram,10.86,4,Yes
2493,3461,2023-12-15,Desktop,Facebook,28.64,7,Yes
2494,2076,2024-07-05,Desktop,Facebook,41.19,7,No
2495,3026,2023-01-30,Mobile,Instagram,27.88,9,Yes
2496,4538,2024-12-05,Mobile,Direct,19.37,14,No
2497,2177,2025-11-05,Desktop,Referral,7.16,11,No
2498,2843,2023-10-20,Mobile,Direct,1.16,4,No
2499,4157,2024-10-10,Desktop,Organic,12.04,5,No
2500,2220,2025-08-12,Desktop,Facebook,26.83,6,No
2501,793,2025-10-05,Desktop,Email,36.06,8,Yes
2502,2111,2024-05-02,Mobile,Facebook,24.83,12,No
2503,3967,2025-02-02,Mobile,Google Ads,25.49,5,No
2504,4576,2024-06-03,Mobile,Facebook,23.86,7,No
2505,3801,2026-02-16,Tablet,Organic,11.4,7,No
2506,2206,2023-10-27,Mobile,Email,22.26,7,No
2507,4396,2024-05-01,Desktop,Google Ads,24.38,7,Yes
2508,2050,2023-08-31,Tablet,Instagram,20.84,10,No
2509,4792,2023-03-16,Desktop,Instagram,22.5,13,No
2510,1384,2025-11-13,Mobile,Facebook,25.95,14,No
2511,1845,2025-04-08,Mobile,Organic,33.87,9,No
