InventoryID,ProductID,StoreID,StockAvailable,ReorderLevel,LastRestocked
3433,879,34,85,94,2024-11-12
3434,450,55,279,96,2024-01-09
3435,105,18,491,80,2025-01-24
3436,993,52,378,83,2024-07-13
3437,150,41,689,66,2024-08-25
3438,910,18,225,44,2025-10-27
3439,894,5,242,82,2024-07-04
3440,188,30,118,92,2026-03-28
3441,585,19,203,148,2024-05-05
3442,113,27,496,149,2025-08-21
3443,109,61,620,95,2023-03-02
3444,828,59,709,56,2023-10-13
3445,814,24,713,127,2026-01-25
3446,45,13,185,70,2024-06-09
3447,427,66,34,129,2024-06-11
3448,734,31,653,54,2026-01-22
3449,23,22,648,121,2025-03-07
3450,608,18,137,74,2024-08-26
3451,367,51,21,20,2023-07-29
3452,257,9,528,125,2026-03-01
3453,750,73,164,38,2023-05-19
3454,410,33,346,22,2023-12-01
3455,875,13,257,79,2023-01-12
3456,497,1,663,23,2026-01-14
3457,234,51,643,111,2023-03-31
3458,175,16,688,50,2023-12-24
3459,918,7,406,145,2023-12-13
3460,29,59,120,104,2024-12-18
3461,116,46,533,68,2025-06-30
3462,310,26,433,72,2024-06-23
3463,460,47,579,36,2025-07-13
3464,94,26,452,95,2025-04-28
3465,643,76,298,81,2025-05-29
3466,436,74,196,34,2024-09-26
3467,559,45,746,35,2025-08-29
3468,646,73,774,51,2025-10-24
3469,433,69,106,123,2024-01-27
3470,944,28,11,91,2024-06-24
3471,949,67,708,124,2025-10-01
3472,631,4,61,73,2025-11-15
3473,710,55,114,118,2024-08-16
3474,383,68,528,93,2023-11-29
3475,924,50,220,115,2023-01-26
3476,865,1,589,22,2025-07-13
3477,655,36,689,49,2023-04-09
3478,250,17,724,114,2025-11-01
3479,32,32,136,125,2026-01-04
3480,50,7,108,79,2026-02-08
3481,884,73,438,66,2024-10-29
3482,688,54,565,64,2025-05-02
3483,664,36,145,43,2024-07-14
3484,811,1,370,30,2023-02-11
3485,479,74,470,130,2023-04-27
3486,519,62,6,63,2025-02-23
3487,54,74,296,39,2023-02-15
3488,737,49,17,40,2024-03-08
3489,298,14,665,73,2026-03-02
3490,837,19,736,81,2025-03-19
3491,141,61,692,107,2023-10-09
3492,552,15,477,118,2026-04-05
3493,877,79,664,79,2024-09-14
3494,467,70,201,115,2024-05-12
3495,714,7,618,49,2024-01-19
3496,567,14,351,127,2023-01-25
3497,546,77,676,39,2023-06-29
3498,112,5,396,95,2023-07-05
3499,491,53,51,47,2024-04-10
3500,209,3,643,25,2024-05-22
3501,300,60,260,35,2024-01-31
3502,158,4,353,22,2025-04-09
3503,443,20,348,45,2025-07-28
3504,164,13,471,55,2023-12-26
3505,210,79,227,42,2023-05-09
3506,405,9,729,127,2023-04-26
3507,25,60,177,21,2025-08-16
3508,666,78,473,105,2026-04-09
3509,925,38,204,57,2023-01-21
3510,450,4,568,48,2023-03-01
3511,440,19,25,38,2023-04-24
3512,608,8,634,146,2025-12-08
3513,662,9,572,92,2025-07-26
3514,737,2,699,90,2025-09-04
3515,661,63,28,44,2024-03-23
3516,173,22,249,111,2025-07-15
3517,881,7,400,70,2023-05-12
3518,224,80,168,32,2025-05-08
3519,302,41,247,126,2023-02-08
3520,63,39,709,124,2025-10-05
3521,351,17,664,22,2023-11-22
3522,189,34,6,59,2025-09-21
3523,163,39,481,54,2023-03-09
3524,958,19,461,120,2025-07-28
3525,201,70,540,52,2023-04-21
3526,882,54,540,25,2024-04-25
3527,667,35,246,93,2024-02-05
3528,844,50,530,40,2025-03-06
3529,408,35,150,78,2024-01-11
3530,651,67,14,30,2025-11-24
3531,879,20,676,104,2024-07-21
3532,851,72,353,105,2023-12-15
3533,551,43,27,79,2024-07-27
3534,496,72,56,23,2026-03-07
3535,841,29,49,32,2023-05-11
3536,927,56,465,46,2026-03-19
3537,391,58,80,35,2024-10-06
3538,606,62,620,121,2023-10-04
3539,860,60,141,113,2025-01-06
3540,788,29,479,114,2025-03-31
3541,268,46,23,133,2023-04-02
3542,758,58,13,131,2024-10-29
3543,31,75,130,107,2024-11-03
3544,522,15,417,38,2024-11-13
3545,624,71,105,56,2023-12-13
3546,903,42,481,126,2025-02-01
3547,804,57,91,121,2025-08-30
3548,54,67,220,41,2024-01-03
3549,385,5,392,111,2023-05-20
3550,683,70,430,50,2024-03-12
3551,46,54,75,145,2024-11-19
3552,481,80,396,99,2023-07-06
3553,71,51,322,116,2026-02-20
3554,903,13,547,126,2023-04-25
3555,265,20,161,48,2023-09-30
3556,435,13,658,84,2024-05-18
3557,907,25,127,51,2024-03-11
3558,802,17,234,146,2023-03-09
3559,658,72,91,129,2024-02-03
3560,5,61,476,45,2023-09-13
3561,863,54,134,120,2024-03-28
3562,234,61,161,90,2023-10-24
3563,488,80,126,72,2025-12-07
3564,16,5,292,81,2023-07-05
3565,567,11,756,84,2024-12-24
3566,735,32,787,75,2024-03-07
3567,297,31,86,80,2024-12-25
3568,234,54,499,23,2023-05-11
3569,998,18,385,80,2025-08-13
3570,306,42,430,108,2025-06-02
3571,745,55,685,40,2024-06-13
3572,820,40,483,112,2024-10-02
3573,498,49,62,75,2023-12-17
3574,759,13,657,119,2023-09-11
3575,358,20,576,97,2024-06-20
3576,45,22,630,128,2024-03-09
3577,446,43,302,84,2023-03-12
3578,502,43,564,107,2025-05-11
3579,229,36,762,106,2024-07-13
3580,257,30,515,122,2024-08-04
3581,638,71,434,119,2024-02-17
3582,840,41,131,103,2024-04-21
3583,272,16,434,136,2023-01-15
3584,250,17,480,143,2025-04-22
3585,944,43,178,99,2025-03-26
3586,969,26,704,39,2023-04-12
3587,632,80,136,149,2024-07-15
3588,511,13,147,86,2023-07-08
3589,998,73,602,24,2024-09-24
3590,28,42,604,87,2026-03-04
3591,295,65,594,28,2024-01-22
3592,228,3,635,41,2025-09-06
3593,951,14,379,125,2024-10-10
3594,207,78,465,24,2025-05-13
3595,580,51,484,145,2024-04-18
3596,37,61,328,127,2025-12-13
3597,601,30,126,124,2025-09-20
3598,671,70,417,142,2025-07-03
3599,237,66,145,113,2023-09-07
3600,837,76,289,99,2024-03-17
3601,105,49,103,129,2023-10-17
3602,458,63,98,31,2024-08-16
3603,492,77,508,38,2023-03-14
3604,708,67,284,148,2025-11-25
3605,127,40,778,34,2023-01-05
3606,540,18,291,28,2024-08-29
3607,568,64,542,36,2025-09-15
3608,285,41,367,98,2025-12-04
3609,514,29,1,64,2024-07-25
3610,93,8,735,147,2024-06-23
3611,555,33,665,29,2024-07-03
3612,100,35,672,128,2023-04-09
3613,735,7,781,148,2025-07-12
3614,940,15,6,116,2025-11-11
3615,516,48,493,62,2024-07-14
3616,316,75,531,61,2023-12-19
3617,776,16,7,149,2023-01-05
3618,193,62,251,49,2025-12-11
3619,411,28,408,130,2024-02-23
3620,564,4,95,102,2023-08-15
3621,345,4,378,129,2025-10-08
3622,984,4,8,42,2024-08-25
3623,94,72,443,89,2025-06-22
3624,933,39,537,101,2023-09-09
3625,677,19,33,90,2025-09-25
3626,732,24,425,100,2023-12-25
3627,720,34,570,53,2023-10-05
3628,581,10,140,110,2023-11-05
3629,993,20,157,133,2025-05-30
3630,229,78,85,40,2025-05-19
3631,233,78,583,82,2024-08-16
3632,660,72,530,27,2023-12-24
3633,852,52,196,31,2024-07-31
3634,648,35,651,131,2026-04-02
3635,996,53,531,128,2024-06-23
3636,30,3,461,67,2026-01-20
3637,289,6,796,132,2024-01-13
3638,207,34,111,81,2025-02-03
3639,265,67,567,114,2023-11-05
3640,707,77,539,33,2025-02-25
3641,629,37,8,85,2026-03-28
3642,123,59,706,117,2023-12-18
3643,560,23,58,147,2024-02-14
3644,117,8,214,40,2025-12-16
3645,857,43,301,94,2023-11-06
3646,395,64,365,52,2023-12-09
3647,352,20,695,73,2023-05-19
3648,432,75,24,135,2023-10-18
3649,330,21,527,55,2024-04-11
3650,448,45,310,97,2024-07-31
3651,444,67,443,71,2025-07-01
3652,844,11,160,96,2024-05-15
3653,519,56,403,93,2023-12-16
3654,488,41,204,32,2024-11-24
3655,19,56,445,27,2024-06-04
3656,821,7,170,27,2025-10-02
3657,88,49,159,116,2024-10-09
3658,205,12,230,56,2025-10-03
3659,933,71,573,124,2024-05-24
3660,597,16,475,111,2024-09-15
3661,655,76,767,58,2023-12-08
3662,411,26,454,82,2025-07-10
3663,258,78,506,42,2023-01-18
3664,697,27,81,123,2023-06-23
3665,801,77,628,122,2025-05-05
3666,904,53,503,124,2024-02-03
3667,511,25,720,123,2025-01-07
3668,493,68,202,83,2025-10-09
3669,225,78,679,32,2023-03-19
3670,440,41,192,65,2025-10-29
3671,855,59,755,146,2023-08-08
3672,5,2,399,88,2024-01-25
3673,68,19,171,74,2024-08-14
3674,667,49,773,117,2023-06-25
3675,220,36,409,132,2023-04-17
3676,570,60,385,72,2025-05-30
3677,668,72,767,133,2023-07-26
3678,39,26,29,57,2024-11-01
3679,628,32,59,65,2023-04-16
3680,166,75,132,43,2024-04-25
3681,101,43,39,34,2023-03-24
3682,341,16,191,90,2025-04-14
3683,569,64,520,82,2025-07-21
3684,923,37,664,104,2026-03-21
3685,300,19,208,76,2023-10-03
3686,920,46,679,142,2023-07-07
3687,786,80,650,101,2026-02-03
3688,70,28,634,147,2024-10-26
3689,896,61,739,60,2024-02-08
3690,610,26,541,131,2026-01-16
3691,308,68,565,52,2023-08-09
3692,501,32,337,106,2025-05-14
3693,809,68,114,111,2024-08-07
3694,490,47,400,59,2025-04-07
3695,170,57,457,53,2025-02-28
3696,846,69,445,71,2024-01-06
3697,274,50,145,105,2024-10-23
3698,999,65,422,42,2024-12-26
3699,749,67,580,29,2026-03-26
3700,992,62,247,111,2025-11-02
3701,226,42,788,75,2025-08-24
3702,337,76,542,78,2025-04-29
3703,613,21,337,81,2023-01-24
3704,976,63,518,76,2025-08-09
3705,510,72,20,45,2023-07-05
3706,549,21,671,94,2025-07-16
3707,552,47,437,86,2023-11-12
3708,133,44,781,148,2025-03-09
3709,416,73,766,129,2025-01-09
3710,117,49,500,29,2023-07-04
3711,969,38,469,138,2025-11-11
3712,94,31,279,145,2023-09-12
3713,356,54,577,70,2024-10-15
3714,30,38,120,56,2023-08-06
3715,883,24,91,119,2024-01-25
3716,375,71,749,83,2025-07-04
3717,521,12,725,27,2024-08-21
3718,565,44,191,150,2023-03-09
3719,813,20,530,21,2023-03-29
3720,256,3,561,109,2024-10-12
3721,896,72,564,145,2024-07-29
3722,982,24,746,84,2023-09-12
3723,557,46,657,141,2024-06-30
3724,333,56,347,45,2024-11-15
3725,918,78,688,67,2024-04-20
3726,230,13,635,125,2024-04-29
3727,772,61,460,85,2025-03-02
3728,5,36,97,138,2024-10-23
3729,766,11,131,103,2026-03-24
3730,969,70,309,65,2023-03-31
3731,678,33,718,124,2023-07-07
3732,833,52,47,69,2025-03-25
3733,499,61,128,46,2026-02-19
3734,22,80,563,36,2023-06-05
3735,768,72,696,128,2025-12-09
3736,732,8,679,94,2025-10-31
3737,729,61,655,75,2024-05-01
3738,880,64,252,110,2023-08-18
3739,420,66,106,33,2023-03-19
3740,796,33,372,95,2025-05-09
3741,264,26,593,99,2024-05-30
3742,249,77,152,118,2025-02-27
3743,865,75,31,109,2024-01-28
3744,604,60,512,121,2024-06-07
3745,542,59,17,87,2024-06-02
3746,743,67,279,123,2025-11-01
3747,695,8,600,82,2025-03-24
3748,651,77,4,78,2024-02-21
3749,999,73,498,95,2023-03-02
3750,988,34,96,58,2024-08-28
3751,75,39,130,109,2024-07-03
3752,884,71,473,109,2023-12-11
3753,428,24,678,34,2026-03-05
3754,181,11,169,37,2024-07-16
3755,800,54,288,107,2024-05-30
3756,384,1,349,102,2025-09-20
3757,891,24,247,79,2026-03-14
3758,802,66,656,78,2023-08-08
3759,117,7,46,27,2026-01-11
3760,213,40,393,74,2025-02-23
3761,782,79,690,139,2023-06-09
3762,70,36,524,41,2024-10-23
3763,1000,7,544,112,2024-07-20
3764,909,30,29,67,2023-10-04
3765,917,53,335,21,2023-06-10
3766,725,36,751,98,2024-07-10
3767,228,40,700,106,2023-05-18
3768,262,75,655,89,2025-09-19
3769,2,47,509,141,2023-09-06
3770,306,20,763,26,2026-02-04
3771,433,54,19,113,2025-11-02
3772,536,15,709,41,2025-09-20
3773,904,52,65,55,2023-12-18
3774,90,53,366,99,2025-06-12
3775,947,70,693,103,2023-04-10
3776,906,47,260,57,2025-01-14
3777,982,38,545,135,2023-01-01
3778,968,71,15,99,2024-02-28
3779,518,54,282,77,2025-08-28
3780,243,59,704,50,2023-11-07
3781,205,65,413,148,2024-06-13
3782,718,76,142,48,2023-09-03
3783,114,72,694,107,2025-07-15
3784,417,29,606,74,2024-02-04
3785,726,9,30,84,2023-10-17
3786,906,52,512,84,2023-09-10
3787,368,71,325,72,2023-10-05
3788,408,37,704,88,2024-11-26
3789,640,4,153,135,2023-11-25
3790,128,1,142,133,2026-01-08
3791,528,61,547,81,2025-09-04
3792,446,56,592,81,2025-12-27
3793,490,44,533,145,2025-06-23
3794,419,41,96,102,2025-11-11
3795,104,28,435,99,2023-03-18
3796,33,14,342,132,2023-09-25
3797,778,43,647,43,2025-06-14
3798,680,56,764,26,2025-01-27
3799,69,1,413,80,2025-09-30
3800,715,65,672,42,2024-11-22
3801,681,23,232,146,2023-11-15
3802,58,19,69,27,2023-11-26
3803,620,76,637,63,2023-11-08
3804,241,29,778,45,2023-09-11
3805,838,3,502,96,2023-11-12
3806,566,41,265,102,2023-03-02
3807,384,53,462,66,2024-02-06
3808,116,60,8,107,2023-08-25
3809,61,40,664,62,2023-02-16
3810,710,7,559,26,2025-11-03
3811,279,5,258,105,2024-05-24
3812,355,48,684,139,2025-04-28
3813,904,56,727,150,2024-01-12
3814,915,54,787,52,2025-08-16
3815,210,15,740,71,2024-07-31
3816,355,13,378,23,2024-10-05
3817,967,4,261,137,2025-06-24
3818,99,39,110,131,2023-06-04
3819,703,5,763,69,2024-02-01
3820,38,19,322,118,2024-05-25
3821,886,66,255,47,2023-01-12
3822,514,40,372,91,2024-10-30
3823,127,75,678,22,2023-05-31
3824,553,73,29,116,2023-08-03
3825,981,51,601,52,2023-08-10
3826,86,78,572,87,2024-01-03
3827,407,43,774,143,2025-05-18
3828,440,69,750,53,2025-07-19
3829,869,38,8,36,2024-11-24
3830,824,39,136,47,2025-02-25
3831,163,79,263,119,2024-09-05
3832,567,19,626,54,2024-06-21
3833,833,22,45,63,2023-03-19
3834,30,40,464,143,2024-04-08
3835,621,54,106,139,2025-10-02
3836,537,18,119,126,2024-12-17
3837,136,18,418,121,2023-11-15
3838,155,52,655,80,2023-05-15
3839,322,15,221,142,2026-03-24
3840,916,75,240,130,2025-02-19
3841,422,70,170,85,2025-07-02
3842,488,67,725,93,2024-11-23
3843,659,3,656,28,2024-07-21
3844,13,4,520,37,2025-04-12
3845,665,47,122,40,2023-05-20
3846,441,47,212,127,2024-09-27
3847,675,65,64,86,2024-07-27
3848,353,67,79,64,2023-04-06
3849,924,56,355,150,2024-08-20
3850,166,73,798,61,2023-07-11
3851,937,59,516,68,2024-03-13
3852,149,42,627,115,2023-07-06
3853,540,64,54,77,2024-05-31
3854,805,56,571,97,2024-05-03
3855,415,68,123,84,2023-04-03
3856,963,15,411,119,2023-07-08
3857,628,21,332,129,2025-07-20
3858,703,77,240,43,2026-02-15
3859,829,77,436,22,2023-12-21
3860,789,75,520,131,2023-02-13
3861,158,25,448,30,2024-06-03
3862,219,1,0,69,2024-01-05
3863,649,20,790,114,2024-07-09
3864,586,1,34,40,2025-12-29
3865,262,19,759,138,2024-06-15
3866,180,28,126,112,2026-01-23
3867,68,77,554,120,2025-09-28
3868,932,17,326,128,2024-12-23
3869,555,26,106,80,2023-03-11
3870,583,32,399,109,2025-04-09
3871,231,58,90,47,2024-12-20
3872,299,67,52,49,2026-04-08
3873,838,8,39,48,2023-10-28
3874,357,54,304,29,2025-11-30
3875,920,41,364,51,2026-04-05
3876,292,48,621,134,2023-06-26
3877,896,42,800,150,2025-10-10
3878,673,5,695,136,2023-05-17
3879,818,3,187,56,2023-05-02
3880,351,40,149,73,2025-11-04
3881,744,45,649,96,2023-02-14
3882,337,41,423,135,2024-09-16
3883,156,3,124,141,2026-01-28
3884,337,45,85,65,2025-11-22
3885,347,22,550,132,2024-02-23
3886,540,4,138,80,2025-10-10
3887,254,13,607,54,2024-08-07
3888,599,28,703,41,2024-02-06
3889,701,71,159,36,2023-07-25
3890,718,59,632,130,2024-12-14
3891,256,56,660,78,2025-10-19
3892,84,6,470,105,2023-11-03
3893,384,61,730,135,2023-09-01
3894,845,2,612,69,2026-03-21
3895,947,12,286,98,2026-04-11
3896,252,36,791,58,2023-03-26
3897,300,50,209,112,2025-10-21
3898,19,44,547,111,2023-12-18
3899,541,48,382,93,2023-04-10
3900,396,1,161,95,2023-12-11
3901,606,32,788,131,2023-11-19
3902,473,40,685,123,2024-03-09
3903,478,62,92,62,2025-04-23
3904,631,52,433,148,2024-10-15
3905,907,13,157,109,2023-03-15
3906,964,11,128,143,2025-09-23
3907,534,75,256,102,2023-08-08
3908,636,38,365,111,2023-12-13
3909,269,47,400,45,2024-01-30
3910,425,5,116,107,2025-06-07
3911,859,4,283,141,2026-02-09
3912,396,58,497,54,2025-08-28
3913,820,7,562,25,2024-04-20
3914,327,7,739,28,2025-04-25
3915,503,57,614,65,2024-05-30
3916,993,32,719,81,2025-11-01
3917,315,55,308,29,2024-01-11
3918,330,29,268,110,2023-10-25
3919,923,54,461,134,2024-12-21
3920,849,3,79,125,2024-04-01
3921,27,33,454,41,2024-11-13
3922,671,8,349,33,2026-04-08
3923,401,58,34,133,2025-10-31
3924,703,5,596,147,2023-05-08
3925,73,66,691,20,2025-09-01
3926,210,51,8,130,2025-10-06
3927,720,27,261,101,2023-04-05
3928,52,29,257,94,2024-02-24
3929,226,15,338,47,2026-03-16
3930,884,79,490,48,2023-12-07
3931,738,64,551,111,2025-08-20
3932,524,51,451,127,2024-09-05
3933,254,59,791,107,2024-05-09
3934,658,76,155,48,2023-05-13
3935,792,8,93,61,2025-09-16
3936,152,76,531,143,2025-02-04
3937,673,43,236,78,2026-02-04
3938,947,33,380,124,2024-12-28
3939,258,69,375,92,2023-05-26
3940,739,76,612,38,2024-03-24
3941,219,32,711,49,2026-02-20
3942,891,59,1,104,2026-01-03
3943,360,71,555,134,2026-01-28
3944,804,26,580,144,2023-12-23
3945,262,72,427,29,2024-10-07
3946,361,24,184,50,2023-03-29
3947,450,72,755,112,2024-08-06
3948,699,65,536,112,2024-11-29
3949,654,58,32,142,2023-08-09
3950,387,59,751,24,2024-02-10
3951,46,58,711,136,2023-03-19
3952,143,59,619,56,2024-04-27
3953,369,35,37,57,2024-03-04
3954,853,56,741,145,2025-02-21
3955,391,52,272,98,2025-09-16
3956,40,58,262,85,2025-12-06
3957,979,31,96,122,2025-04-04
3958,54,50,22,98,2025-06-28
3959,990,67,497,57,2026-03-08
3960,351,19,744,132,2026-01-14
3961,663,80,497,61,2025-09-05
3962,545,11,549,109,2024-01-03
3963,908,1,373,73,2024-01-14
3964,56,46,503,59,2023-01-30
3965,857,49,537,104,2023-12-11
3966,231,11,566,113,2025-03-04
3967,851,73,409,41,2026-04-10
3968,58,6,15,33,2023-08-08
3969,8,6,488,20,2024-09-03
3970,670,24,214,77,2024-09-11
3971,873,9,118,114,2024-06-16
3972,798,20,56,121,2023-02-21
3973,749,77,510,122,2024-11-09
3974,796,51,420,78,2023-05-17
3975,79,16,28,70,2024-02-28
3976,591,2,387,31,2025-03-17
3977,435,37,487,39,2024-03-31
3978,147,66,107,134,2025-05-13
3979,570,16,369,45,2025-09-03
3980,29,65,720,112,2024-12-03
3981,221,69,14,37,2025-09-27
3982,346,47,92,98,2024-12-08
3983,517,51,225,128,2023-12-31
3984,815,35,468,102,2025-04-02
3985,618,38,68,138,2023-06-06
3986,116,55,122,89,2026-01-15
3987,810,30,64,140,2024-09-14
3988,366,36,751,83,2024-10-02
3989,349,2,99,21,2025-03-11
3990,351,64,556,137,2023-01-12
3991,106,79,228,29,2023-04-22
3992,237,32,302,25,2026-01-29
3993,617,15,385,119,2025-07-13
3994,594,38,309,129,2025-11-28
3995,454,19,708,147,2023-06-10
3996,20,50,559,108,2023-08-15
3997,559,5,762,65,2025-05-22
3998,886,75,12,48,2025-06-27
3999,293,22,567,91,2023-04-22
4000,881,1,249,112,2026-01-27
4001,818,47,501,80,2024-03-24
4002,291,6,350,138,2024-10-26
4003,286,1,59,65,2026-03-13
4004,356,45,388,88,2024-07-10
4005,157,6,731,85,2024-07-03
4006,140,79,206,133,2023-07-28
4007,5,17,293,39,2023-10-10
4008,159,18,117,45,2024-09-21
4009,12,65,625,86,2024-06-17
4010,729,54,509,118,2026-04-01
4011,920,56,247,59,2023-08-17
4012,809,68,575,100,2024-06-17
4013,87,77,573,63,2026-02-03
4014,460,69,14,27,2023-08-05
4015,469,56,384,100,2025-04-10
4016,862,46,537,119,2025-06-07
4017,144,42,274,130,2026-04-07
4018,162,66,325,127,2026-01-12
4019,98,47,492,111,2024-03-08
4020,253,30,39,109,2023-10-27
4021,4,22,58,145,2024-01-04
4022,152,46,315,86,2023-07-17
4023,220,77,430,22,2024-05-27
4024,495,31,98,65,2024-09-15
4025,746,46,618,121,2024-03-31
4026,449,23,21,110,2025-08-04
4027,404,19,603,124,2025-03-29
4028,163,66,41,34,2026-01-18
4029,435,40,152,89,2024-03-25
4030,292,26,258,47,2023-12-28
4031,168,64,518,145,2024-05-26
4032,182,60,428,145,2024-09-29
4033,482,39,782,148,2025-06-04
4034,402,42,695,101,2025-09-20
4035,842,28,146,69,2025-04-04
4036,350,62,549,119,2025-02-24
4037,78,27,3,33,2023-03-05
4038,860,19,64,27,2024-03-15
4039,605,60,431,83,2024-09-20
4040,496,47,134,29,2023-12-01
4041,721,15,206,87,2024-12-10
4042,600,74,36,43,2025-12-16
4043,930,1,529,73,2023-04-06
4044,999,1,473,98,2023-11-12
4045,271,59,747,75,2025-03-18
4046,123,18,659,44,2025-03-12
4047,168,78,106,60,2023-05-01
4048,633,68,80,47,2025-06-10
4049,784,26,119,30,2023-07-15
4050,255,3,300,21,2024-05-13
4051,346,52,274,45,2023-03-08
4052,422,60,160,78,2023-03-13
4053,465,66,235,79,2025-03-07
4054,685,54,119,141,2023-08-21
4055,161,22,575,24,2024-06-11
4056,233,3,181,43,2024-08-29
4057,604,14,696,82,2026-03-10
4058,22,45,101,37,2026-04-10
4059,824,21,31,113,2025-09-24
4060,212,18,543,140,2023-02-26
4061,310,64,683,76,2024-12-19
4062,575,4,578,81,2023-03-23
4063,474,67,484,56,2026-03-26
4064,931,59,36,74,2025-06-01
4065,839,12,635,135,2024-09-12
4066,683,71,122,91,2026-01-29
4067,68,21,543,67,2025-05-24
4068,516,48,296,64,2023-03-02
4069,851,54,726,60,2024-11-28
4070,888,61,694,83,2025-01-10
4071,958,65,217,101,2023-07-29
4072,438,25,590,37,2024-08-27
4073,754,45,577,89,2024-01-20
4074,49,17,746,109,2024-01-03
4075,209,23,587,101,2024-11-07
4076,251,48,431,68,2025-07-29
4077,891,78,650,145,2023-02-07
4078,315,30,328,72,2026-02-21
4079,780,38,424,43,2025-02-07
4080,7,72,504,111,2023-10-19
4081,7,7,152,131,2023-03-29
4082,273,33,496,74,2023-05-11
4083,18,52,365,111,2023-08-15
4084,40,61,535,147,2025-04-09
4085,977,14,65,149,2025-07-28
4086,335,58,443,124,2023-02-08
4087,676,60,257,124,2025-06-01
4088,679,72,520,105,2024-07-27
4089,10,35,351,26,2024-03-17
4090,316,79,667,70,2025-05-11
4091,42,61,391,102,2023-04-01
4092,89,26,503,81,2024-03-05
4093,947,54,79,52,2024-10-08
4094,861,42,602,26,2023-05-20
4095,236,10,700,56,2025-09-10
4096,107,46,553,148,2023-03-03
4097,409,29,146,52,2023-04-08
4098,16,15,499,77,2023-03-24
4099,150,5,519,52,2025-01-17
4100,771,46,561,73,2023-11-24
4101,468,33,182,38,2023-05-29
4102,996,60,40,119,2025-06-30
4103,308,69,195,72,2024-06-22
4104,15,50,125,72,2026-04-08
4105,203,76,449,84,2025-08-06
4106,756,15,564,86,2025-12-22
4107,740,52,234,100,2025-04-04
4108,526,29,800,34,2023-09-19
4109,819,18,445,50,2025-06-18
4110,465,29,598,136,2024-12-16
